OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2.01778,1
0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1.833325,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.1333,0
1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1.1333,0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1.1333,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1333,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.1333,0
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1.1333,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1333,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1333,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.6,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3889,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1926,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1.7889,1
0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1.7889,1
1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1.2,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2.1852,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.9889,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1.7889,1
0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1.7889,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.4,1
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1.9889,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.9778,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1.9778,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.7778,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1.7778,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.7778,1
