iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.41
0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,0.41
1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,90,0.42
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10,0.44
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,10,0.44
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,90,0.44
0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,90,0.45
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,10,0.46
0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,90,0.47
0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,90,0.49
0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,10,0.49
1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,90,0.6013360612838047
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,90,0.6016308383972074
1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,10,0.6016869672748876
0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,10,0.6018570395809667
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,10,0.6025602944543346
1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,90,0.6030687143412261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0.6031505826983242
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,90,0.6031772392991231
1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,90,0.6033756864805314
