NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,1,0,0,1,0,0,0,8,8,0,2.708644,1
1,1,1,0,0,0,1,0,0,0,0,0,0,22,160,0,1.459267,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,2.4889,1
1,1,0,0,1,0,0,0,0,1,0,1,0,22,8,0,2.1778,1
1,0,1,1,0,1,0,1,0,1,0,1,0,22,8,0,1.1778,1
1,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,1.1778,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,1.1778,1
1,0,1,1,0,0,1,0,0,0,0,1,0,22,8,1,1.4889,1
1,1,0,0,0,0,0,0,0,1,1,1,0,44,8,0,1.1778,1
1,1,1,0,0,1,0,0,1,1,0,1,0,44,160,0,1.1778,1
1,1,0,0,0,0,1,0,0,0,0,1,0,22,160,0,2.266667,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.5,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,0,2.0222,1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,0,2.333333,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,8,0,1.9778,1
1,0,0,1,0,1,0,1,0,1,0,1,0,8,8,0,2.1222,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.1222,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.8,1
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,1.8444,1
