NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,2.879022,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,2.04444,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,2.238875,1
0,0,1,0,0,0,0,1,0,1,0,1,1,22,8,1,1.2,0
1,0,0,0,1,0,0,0,0,1,0,0,1,22,8,1,1.2,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,1,1.2,0
0,1,0,0,1,0,0,0,0,1,0,0,0,22,8,1,1.2,0
0,0,0,1,0,0,1,0,0,1,0,0,0,48,160,0,1.2,1
0,0,1,0,0,0,0,1,0,1,0,1,1,48,8,1,1.2,1
1,0,0,0,1,0,0,0,0,1,0,1,1,22,8,0,1.2,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,0,2.6889,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,2.259267,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,1.4444,1
0,0,0,0,0,0,0,1,0,1,0,1,1,8,8,0,2.259267,1
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.503733,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.503733,1
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,2.0667,1
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,1.8667,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.1778,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.1778,1
0,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.1778,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,1,2.1778,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.1778,1
