encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,1,1,0,10.19
0,0,0,0,0,1,0,1,1,1,0,9.33
1,0,1,0,0,0,0,0,0,1,0,10.14
0,0,0,0,1,0,0,0,1,0,0,9.33
0,0,0,0,0,1,0,0,0,0,0,10.19
1,1,0,0,0,1,0,1,0,0,0,10.62
0,1,0,0,1,0,0,0,1,0,1,10.17
1,0,0,1,0,0,0,0,1,1,0,10.22
1,0,0,0,1,0,0,0,1,0,0,10.19
1,1,0,0,0,1,0,0,0,0,0,10.17
0,1,0,0,1,0,0,1,1,1,1,10.28
0,1,0,0,0,0,1,0,0,1,0,10.17
0,0,0,1,0,0,0,1,1,0,0,10.3
0,0,0,0,1,0,0,0,1,0,1,10.31
0,0,0,0,1,0,0,0,0,1,0,10.26
0,0,0,0,1,0,0,1,0,0,0,23.62
1,1,0,0,0,0,1,0,0,0,0,10.35
0,1,0,0,0,1,0,0,0,0,0,10.13
1,0,0,0,1,0,0,0,1,0,1,10.16
1,0,0,0,0,0,1,0,1,0,0,10.18
1,1,1,0,1,1,0,1,0,1,0,314.9887637936639
1,0,1,0,0,1,1,1,0,1,1,314.98118117988844
1,0,0,1,0,0,1,1,1,0,0,314.9887981970302
1,1,1,0,1,1,1,1,1,1,0,314.9866661630555
0,1,1,0,1,0,1,1,1,1,1,314.9837947774733
1,0,1,1,1,1,0,1,0,0,0,314.9851040820639
1,1,1,0,0,0,0,0,0,0,1,314.9827867385351
1,0,0,0,0,1,0,0,1,0,1,314.9817277951629
1,0,0,0,0,0,1,1,0,1,1,314.98796765238626
1,0,1,0,0,0,1,1,0,0,1,314.9815549924917
0,1,0,0,0,0,0,0,1,0,0,314.9839492519314
1,1,0,0,0,1,1,1,0,1,0,314.9883657833864
0,1,0,0,1,1,0,1,0,0,0,314.9875248659856
1,1,0,0,1,0,0,0,0,0,1,10.46
0,1,0,0,0,1,0,0,0,1,0,28.03
0,1,0,0,0,0,0,0,0,0,0,314.9859029628506
0,1,0,0,0,0,1,0,0,0,0,226.32
0,1,1,0,0,1,0,0,0,1,0,314.9832382367637
0,1,0,0,1,1,0,0,0,0,0,314.98704400211415
0,1,0,1,1,0,0,0,1,0,0,314.98605600301835
1,1,0,0,0,1,1,0,0,0,0,314.9868139028212
1,0,0,0,0,1,0,0,1,1,0,230.68
0,0,1,0,0,1,0,0,0,1,0,314.9882232661967
0,0,0,0,1,1,0,0,1,1,0,314.9831698145593
1,1,0,0,0,0,1,0,0,1,0,28.02
1,0,1,0,0,0,0,0,1,1,0,162.42
0,0,0,0,0,1,0,1,0,1,0,10.73
0,0,1,0,1,0,0,1,1,0,0,314.98590243843853
0,1,0,0,0,1,0,0,1,0,0,15.68
0,1,0,0,1,0,1,0,1,1,0,314.98505132489316
0,0,0,1,0,0,0,1,0,0,0,25.17
1,0,0,0,1,0,1,0,1,0,1,314.9843710903912
0,1,1,0,0,0,1,0,0,1,1,314.9865155634822
0,0,0,0,1,0,0,1,0,1,0,14.91
0,0,0,0,0,0,0,0,0,0,0,314.9878005921909
1,1,0,0,0,1,0,0,1,0,1,314.98146903908435
0,0,0,1,1,0,0,1,1,0,1,314.98407595211006
0,1,0,0,0,0,0,1,1,0,0,314.9830304296666
1,0,0,0,0,1,0,1,1,1,0,17.83
0,0,0,1,0,1,0,0,0,0,0,314.98128967229536
1,0,0,1,0,0,0,1,1,0,0,14.74
0,1,0,0,0,1,0,0,0,0,1,314.98511967281576
1,1,0,0,0,1,0,0,0,0,1,314.9887875679885
0,0,0,0,1,0,0,1,1,0,0,14.46
0,1,0,1,1,1,0,1,0,1,0,314.98616287851064
0,0,0,0,0,1,0,0,0,0,1,314.98822848912795
0,0,0,0,0,1,1,0,1,0,0,314.9859624107348
1,0,0,0,1,0,0,1,1,1,0,18.76
0,1,0,0,0,0,0,0,0,1,0,314.9852326782651
1,0,0,0,1,1,0,0,1,0,1,314.98120227092465
1,1,1,0,1,0,0,0,0,1,0,314.9861754050654
1,0,0,0,0,1,1,0,0,1,0,314.98874662702445
0,1,0,0,0,0,1,0,1,0,0,185.92
1,1,0,0,1,0,0,1,0,1,1,28.79
1,0,1,1,0,0,0,0,0,0,1,314.9887099539894
1,1,0,0,0,1,0,1,1,0,0,165.08
1,1,0,0,0,1,0,0,0,1,0,18.34
0,0,0,1,1,0,0,0,1,0,0,314.9887839155342
0,0,0,0,0,0,1,0,0,1,0,162.87
0,0,1,0,0,1,0,0,0,0,0,314.9874476778488
0,1,0,0,0,0,0,1,0,1,0,314.98787402121764
1,1,1,1,0,0,1,0,1,0,1,314.98388837476125
1,1,1,0,0,1,0,1,0,0,0,314.98495771663886
0,0,0,0,1,0,0,1,0,0,1,10.36
1,0,0,1,1,0,0,0,1,1,0,314.9829344250958
0,0,0,0,1,0,1,1,1,0,0,314.9818262140527
1,1,1,0,0,1,0,0,0,0,0,314.9821158558359
0,1,0,0,1,0,1,0,1,0,1,314.9823725643072
1,1,0,0,0,0,0,0,0,1,0,314.9883734861627
1,0,1,1,0,0,0,0,1,0,1,314.98662215325834
