encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,1,0,0,1,5.1
0,1,0,0,0,1,0,0,1,0,0,2.82
1,0,0,0,0,1,0,1,1,0,0,5.18
1,1,0,1,0,0,0,1,1,1,0,5.21
1,1,0,0,0,1,0,0,0,0,0,2.23
0,1,0,0,0,1,0,1,0,0,0,5.75
1,0,0,0,1,0,0,1,1,1,0,5.74
0,0,0,0,1,0,0,0,0,0,0,2.26
0,0,0,1,0,0,0,1,1,1,0,2.17
0,1,0,0,1,0,0,0,1,1,0,41.63
1,1,1,1,0,1,1,1,1,1,0,45.878164658758074
1,0,1,1,0,1,0,0,0,1,0,45.874175130858944
1,1,1,0,0,1,0,1,1,1,0,45.873737700138044
0,1,0,0,0,1,0,0,1,1,0,3.96
1,1,0,0,1,0,1,1,0,1,1,45.874906875978716
1,1,0,0,0,0,0,0,0,1,0,45.87618833048274
0,1,1,1,0,0,1,1,0,1,1,45.87355141090714
1,0,1,1,0,1,1,1,1,0,0,45.87150223577357
1,1,0,0,0,0,1,1,1,0,1,45.872859669420784
0,0,0,0,0,1,1,0,1,0,0,45.87531234595355
1,1,1,0,1,1,0,0,0,1,0,45.875831666106244
0,1,1,1,0,1,1,0,1,0,1,45.87340437705114
1,1,0,0,0,1,1,0,1,1,0,45.87887307657375
0,1,0,0,0,0,0,1,0,1,1,45.872299282383615
0,1,0,0,0,0,1,0,0,0,0,39.01
1,0,0,0,0,0,1,0,0,0,1,45.8716158105789
1,1,0,1,1,1,0,1,0,0,0,45.876528858621896
1,0,1,1,1,1,0,0,1,1,0,45.876967104983976
0,1,0,1,1,0,0,0,1,1,0,45.87237349307603
1,1,1,0,0,0,0,0,0,1,0,2.23
0,1,1,1,1,1,1,0,0,1,1,45.87700550797097
0,1,1,1,1,1,0,0,0,1,1,45.87265906139978
0,1,1,1,0,1,1,0,1,1,1,45.87448715961703
0,1,1,1,1,1,1,0,0,0,1,45.87153325587173
0,1,1,1,0,1,1,0,0,1,1,45.872472982004425
1,1,1,1,1,1,1,0,0,1,0,45.87807192913968
0,1,1,0,1,1,1,0,0,1,1,45.87792378632805
0,1,1,1,1,0,1,0,0,1,1,45.87171222604743
0,1,1,1,1,0,1,0,0,1,0,45.87447803145478
0,1,1,1,1,1,1,0,1,1,1,45.878418652681034
1,1,1,1,1,1,1,0,0,1,1,45.87745179177633
1,0,1,1,1,1,0,0,0,1,1,45.872845804684175
0,1,0,1,1,1,1,0,1,1,1,45.87220540308334
0,0,1,1,1,1,1,0,0,1,1,45.87240830997845
0,1,0,1,1,1,0,0,0,1,1,45.87671895522831
0,1,0,1,1,1,1,0,0,1,1,45.871976826625016
0,1,1,1,0,1,1,0,0,1,0,45.872941060188154
0,1,1,1,1,1,0,0,0,1,0,45.875413258565736
0,1,1,1,1,0,1,0,1,0,1,45.874919270980904
0,1,1,1,1,1,1,0,0,1,0,45.87397813344457
0,1,1,1,1,1,1,1,0,1,1,45.87562246483494
0,1,1,0,1,1,1,1,0,1,1,45.872974596874585
0,0,0,1,1,1,1,0,0,1,1,45.87335951972495
1,0,1,1,1,1,1,0,0,0,1,45.87792761990647
0,0,1,1,1,1,1,0,0,1,0,45.877436542709304
1,1,1,1,1,0,1,0,0,1,1,45.87232106109313
0,1,0,1,1,0,1,0,0,1,1,45.872707477349756
0,1,1,0,1,1,0,0,0,0,1,45.87204408727334
0,1,1,1,1,0,1,1,0,1,1,45.87648872907128
0,0,1,1,1,1,0,0,1,1,1,45.874020560432314
1,1,1,1,1,0,1,0,0,0,1,45.871363437504826
1,1,1,1,1,0,1,0,1,1,1,45.877112222538656
1,1,1,1,1,1,1,0,0,0,1,45.8781435219257
0,1,0,1,1,1,1,0,0,0,1,45.87503141363981
0,1,1,0,1,0,1,0,0,1,1,45.87765580581928
0,0,1,1,1,0,1,0,0,1,1,45.875642339971236
0,1,1,1,1,1,1,1,0,1,0,45.87642403064598
0,1,0,1,1,1,1,1,0,1,1,45.87161687747547
0,0,1,0,0,1,1,0,0,1,1,45.875855346819336
0,1,1,0,1,1,0,0,0,1,1,45.876665360569596
0,0,1,1,1,1,1,0,1,1,1,45.87748731454947
0,1,1,0,1,1,1,0,0,0,1,45.87633195434529
1,1,1,1,1,1,1,0,1,1,1,45.87808700007041
0,1,1,1,1,0,0,0,1,1,1,45.87164860192687
0,1,1,1,1,1,0,1,0,1,1,45.875455599444265
1,1,1,0,1,1,1,0,0,1,1,45.8749893152568
0,0,1,1,1,1,0,0,0,1,1,45.875079474746045
0,1,1,1,1,1,1,0,0,0,0,45.87662270209505
1,1,0,1,0,1,1,0,0,1,1,45.874577889478694
0,1,1,1,0,1,1,1,0,1,1,45.87166736408577
0,0,0,1,1,1,0,0,0,1,1,45.87341060535075
1,1,1,1,1,1,0,0,0,1,1,45.87758925116956
0,1,1,1,1,0,0,0,0,1,1,45.873454408671606
0,1,1,1,1,0,1,0,0,0,1,45.875694738872724
1,1,1,0,1,0,1,0,0,1,1,45.87689352545349
1,1,1,1,0,1,1,0,0,1,1,45.87412657586467
1,0,1,0,1,1,1,0,0,1,1,45.873020146212134
0,1,1,1,0,1,0,0,0,1,1,45.875763079676105
1,1,1,1,1,1,1,1,0,1,1,45.872101573656956
0,1,1,1,0,1,1,0,0,0,0,45.878278000640115
