NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,1,1,0,0,1,0,0,1,8,320,0,2.1778,1
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,1,1.1889,0
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,2.40222,1
1,0,1,0,0,1,1,0,0,0,0,1,1,22,8,0,1.1889,0
0,1,1,0,0,1,0,0,1,0,0,0,0,22,160,0,1.8111,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,8,0,1.851833,1
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,1.1889,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,1.1889,1
1,0,1,0,0,1,1,0,0,1,0,0,1,22,160,0,1.1889,1
1,0,1,0,1,1,0,0,0,1,0,1,1,22,8,0,1.1889,1
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,2.609267,1
1,1,0,0,0,0,0,0,1,1,0,1,0,8,8,1,2.609267,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.609267,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.609267,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,2.20555,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,8,0,2.32225,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,320,0,1.9778,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,2,1.9778,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,1.9167,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,1,1.9167,1
1,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,1.9167,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,1.9167,1
