encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.657143,1
1,0,1,0,0,0,0,0,1,0,0,2.362549,1
0,1,0,0,1,0,0,1,1,0,1,2.497611,1
1,0,0,1,0,0,0,0,1,1,0,2.662076,1
1,1,0,0,1,0,0,0,0,0,1,1.671943,1
0,0,0,1,0,0,0,1,1,1,0,1.8222,1
0,0,1,0,0,0,0,1,1,1,0,1.928057,1
0,0,1,0,0,0,0,0,1,0,0,1.130114,0
0,1,0,1,0,0,0,1,0,1,0,1.130114,0
0,1,0,0,0,1,0,1,1,1,0,1.130114,1
1,1,0,1,0,0,0,0,0,0,0,1.898424,1
0,0,0,0,1,0,0,0,1,0,1,2.492066,1
0,0,0,0,0,1,0,1,1,1,0,1.72225,1
0,0,0,0,1,0,0,0,1,0,0,1.349229,1
1,0,0,0,1,0,0,0,1,0,1,1.891024,1
0,1,0,0,1,0,0,1,1,1,0,2.026481,1
0,1,0,0,1,0,0,0,0,0,1,1.523843,1
1,1,0,0,1,0,0,0,0,0,0,2.030164,1
1,1,0,0,1,0,0,0,0,1,0,1.523843,1
0,1,0,0,1,0,0,0,0,0,0,1.7556,1
1,0,0,0,1,0,0,0,1,0,0,1.7556,1
0,1,0,0,1,0,0,0,1,0,1,1.965057,1
