encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.4984,1
0,1,0,0,1,0,0,1,1,1,1,1.525933,1
0,1,0,0,1,0,0,0,1,0,1,2.4984,1
0,0,0,0,1,0,0,0,1,0,1,2.127775,1
0,1,0,0,1,0,0,0,0,0,1,1.2,1
0,1,0,0,1,0,0,1,1,0,1,1.525933,1
0,0,0,0,1,0,0,1,0,0,1,1.725933,1
0,0,0,0,1,0,0,0,0,0,0,1.2,1
0,1,0,0,1,0,0,0,0,0,0,2.492057,1
1,0,0,0,1,0,0,1,1,0,1,1.2,1
1,0,0,0,1,0,0,0,1,0,1,2.281467,1
0,0,0,0,1,0,0,0,0,0,1,1.4889,1
0,0,0,0,0,1,0,0,0,0,0,1.9,1
0,1,0,0,0,1,0,0,0,0,0,2.281467,1
0,0,0,0,1,0,0,0,1,0,0,1.4889,1
1,0,0,0,1,0,0,0,1,0,0,2.07775,1
0,0,0,0,0,1,0,0,0,1,0,1.8444,1
