auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,1,0,0,0,1,0,0,0,1,0,2.075564,1
0,0,1,0,0,0,0,0,0,0,0,1,2.092606,1
1,0,0,1,0,0,1,0,0,0,1,0,1.122244,0
1,0,0,1,1,0,0,0,0,0,1,1,1.081511,0
1,0,0,1,1,0,0,0,0,0,1,0,1.546025,1
0,0,0,0,0,0,0,0,0,1,1,0,2.075564,1
1,0,0,1,1,0,0,1,0,0,1,0,1.4852,1
1,0,1,0,0,0,0,0,0,0,1,0,1.9926,1
1,0,1,0,1,0,0,0,0,0,0,1,1.022222,0
1,0,1,1,0,0,0,0,0,1,0,0,1.096267,0
0,0,0,0,1,0,0,0,0,0,0,0,1.800033,1
1,0,0,1,1,0,1,0,0,0,0,0,0.888933,0
1,1,0,1,1,0,0,1,0,0,1,0,1.166678,0
1,1,0,1,0,0,1,0,0,0,1,0,1.229622,0
1,1,0,0,0,0,0,1,0,1,0,0,1.229622,0
1,0,0,1,0,0,1,0,0,1,0,1,0.866644,0
1,0,0,0,0,0,0,0,0,0,1,0,1.905544,1
1,0,1,0,0,0,0,0,0,0,0,0,0.999967,0
1,0,1,1,0,1,0,0,0,0,0,0,0.799956,0
1,0,1,0,1,0,0,0,0,0,0,0,0.799956,0
1,1,0,0,0,0,0,0,0,1,0,0,1.022267,0
1,1,0,1,0,0,0,0,0,0,1,1,1.022267,0
1,1,1,1,1,0,0,0,0,0,1,1,1.022267,0
1,1,0,0,1,0,0,1,0,1,0,0,1.022267,0
1,0,1,0,0,0,0,0,0,0,1,1,1.399978,0
1,0,0,0,0,0,1,0,0,1,1,0,1.399978,0
0,0,1,0,0,0,1,1,0,0,1,0,1.399978,0
0,0,0,0,0,0,0,0,0,0,1,1,1.399978,0
0,1,0,0,0,0,0,0,0,0,0,1,1.177789,0
0,0,1,0,0,0,0,0,0,1,0,0,1.511111,1
0,0,1,0,1,0,0,0,0,0,0,1,1.177789,0
0,1,1,0,0,0,0,0,0,0,0,0,1.177789,0
0,0,1,0,0,0,0,0,0,0,0,0,1.511111,1
0,0,0,1,0,0,0,0,0,1,0,0,1.177789,0
0,0,1,1,0,0,0,1,0,1,0,1,1.177789,0
0,0,0,0,0,0,0,0,0,0,0,0,1.511111,1
0,0,1,0,0,0,0,1,0,0,0,0,1.5111,1
0,0,0,0,0,0,1,0,0,1,0,0,1.5111,1
0,0,0,0,0,0,0,0,0,0,0,1,1.5111,1
1,0,0,0,0,0,0,0,0,0,0,0,1.5111,1
0,0,0,0,0,0,0,0,0,1,0,0,1.5111,1
0,0,1,0,0,1,0,0,0,0,1,0,1.666711,1
0,0,1,0,0,1,0,0,0,0,0,0,1.666711,1
0,0,0,0,0,1,0,1,0,0,0,0,1.666711,1
0,0,1,0,0,1,1,0,0,0,0,0,1.666711,1
