encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,0,1,0,0,1,1,0,0,9.43
1,0,0,0,1,0,0,1,0,0,1,9.35
1,0,0,0,0,1,0,1,1,0,0,9.37
0,0,0,0,1,0,0,1,0,0,1,6.11
0,1,0,0,1,0,0,0,0,0,1,6.31
0,0,0,0,1,0,0,1,1,0,1,6.5
0,0,0,0,1,0,0,1,1,0,0,9.91
1,1,0,0,0,0,1,1,0,1,0,8.42
0,1,0,0,1,0,0,0,0,0,0,6.47
1,1,0,0,0,1,0,1,0,0,0,6.55
0,1,0,0,1,0,0,1,1,1,0,6.21
0,0,0,0,1,0,0,0,0,0,1,6.49
1,0,0,0,0,1,0,1,0,0,0,9.42
0,0,0,0,1,0,0,0,0,0,0,6.48
1,0,0,0,1,0,0,0,1,1,1,9.77
0,0,0,0,1,0,0,0,1,0,1,6.32
0,1,1,0,0,0,0,1,1,0,0,12.11
0,0,0,0,0,0,1,0,1,0,0,6.2
0,1,0,1,1,0,0,0,1,0,1,163.82448374118667
0,0,0,0,0,1,0,1,0,0,1,163.82467831535138
1,1,0,0,0,1,0,1,0,0,1,163.82174839304452
1,1,0,0,0,1,1,0,1,1,0,163.82366961456444
0,0,0,1,1,0,1,0,0,1,0,163.82556264650088
1,0,1,1,0,1,1,1,1,1,0,163.82107374875847
1,0,1,0,1,0,0,0,1,0,1,163.82270780052315
0,1,1,1,1,1,0,1,0,1,1,163.822677948191
1,1,0,1,0,1,0,1,0,1,1,163.82640876388368
0,1,0,1,1,1,1,0,1,0,0,163.82360221461474
0,1,0,1,1,1,1,0,0,0,1,163.8259240567506
0,1,0,1,1,0,1,1,1,0,1,163.82649655235562
0,0,0,0,1,0,1,1,0,0,1,163.82742703808276
0,1,1,0,0,1,0,1,1,0,0,163.82275737962266
1,1,1,0,1,0,0,0,1,1,1,163.82343092358025
0,1,0,0,1,0,0,0,0,1,0,12.77
1,1,1,0,0,1,0,1,0,1,0,163.82869852754416
0,0,0,0,1,1,0,1,1,0,0,163.82862273494732
0,1,0,0,1,1,0,1,1,1,0,163.82734028169435
0,1,0,0,1,0,1,0,0,0,1,163.82568335226242
1,0,0,0,1,0,0,1,0,0,0,9.92
0,1,0,0,1,1,0,0,0,0,1,163.82823826855383
0,0,0,1,1,0,0,0,1,1,1,163.8249572747731
0,1,0,0,1,0,0,1,1,0,0,154.35
1,1,0,0,1,0,0,0,0,0,1,6.33
0,1,0,0,1,0,0,1,1,0,1,6.14
1,0,0,1,1,0,0,1,0,1,0,163.82164213217993
0,1,0,1,0,0,1,1,1,1,0,163.82336825920265
0,0,0,1,1,0,0,0,0,0,0,163.8266375123614
0,0,1,0,1,0,0,0,0,0,0,163.82660433072817
0,1,0,0,0,1,1,1,0,1,0,163.82689683512254
1,0,0,0,0,0,0,0,0,0,1,163.82115447340277
1,0,0,0,0,0,0,1,1,0,1,163.82727268186542
0,0,0,1,1,0,1,1,0,0,1,163.82685816121685
0,0,0,0,1,0,1,1,1,0,1,163.82534688844314
0,0,0,0,1,0,0,0,0,1,0,6.08
0,1,0,1,1,0,0,1,0,0,0,163.82677270484993
0,1,1,0,1,0,0,0,1,0,1,163.82774175836343
1,0,0,0,0,0,0,1,0,0,0,163.82890150094266
0,1,0,0,1,1,0,0,1,0,1,163.82738496473272
0,1,0,0,1,0,0,1,0,0,1,16.87
1,0,0,0,1,1,0,1,0,0,0,163.82748886526508
0,0,0,0,1,0,0,1,1,1,1,13.65
0,1,1,0,1,0,1,0,1,0,0,163.82259057819732
0,0,0,1,0,0,1,1,1,1,0,163.82624188288844
0,0,0,1,0,0,1,1,0,1,0,163.82565765695654
1,1,1,0,0,0,1,0,1,0,1,163.82789961103052
1,0,0,0,0,0,1,0,1,0,0,5.28
0,0,0,0,0,0,0,1,1,0,1,163.8227158433743
1,1,0,0,1,0,1,0,0,1,1,163.82165090589928
0,1,1,0,0,1,0,1,0,1,0,163.8226261593908
0,0,1,0,1,0,0,1,1,0,1,163.82204547655778
0,1,0,1,1,0,0,0,0,0,1,163.8265215706148
0,0,0,0,0,0,1,1,1,0,0,10.02
1,0,0,0,1,0,0,0,1,0,1,6.29
1,0,0,1,1,0,0,1,1,1,0,163.82509743901122
0,1,1,1,0,0,1,0,0,0,0,163.8223122330437
0,1,0,0,0,1,1,1,0,1,1,163.8230806108729
1,1,0,0,1,0,0,0,0,0,0,6.25
1,0,1,0,1,0,0,0,0,0,1,163.82411594776684
1,0,0,0,1,0,1,1,0,0,1,163.82387019817264
1,0,0,0,1,0,0,0,0,1,1,9.32
0,0,0,0,1,0,0,0,0,1,1,6.33
0,1,0,0,1,0,0,1,0,1,0,9.77
0,0,0,0,0,0,0,1,0,0,1,163.828481278229
0,0,0,0,1,0,1,0,0,0,1,163.82521372624743
0,0,0,0,1,1,0,1,1,1,0,163.82592702289503
1,1,0,1,0,1,0,1,0,0,1,163.82897137393834
1,1,0,0,0,0,0,1,1,1,0,163.82887679084172
0,0,0,0,1,1,0,0,0,0,0,163.82733721500992
0,0,0,1,1,0,0,1,0,0,0,163.82285231183016
1,0,0,0,1,0,1,0,0,0,1,163.82174444268037
