encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.517966,1
0,0,0,0,1,0,0,0,1,0,1,1.777797,1
0,0,0,0,0,0,1,0,1,0,0,2.220016,1
1,0,0,0,1,0,0,0,1,0,1,2.299012,1
1,0,0,0,0,0,1,0,1,0,0,2.182226,1
0,0,0,0,0,1,0,0,1,0,0,1.787311,1
0,0,0,0,1,0,0,0,0,0,0,0.777822,0
1,1,0,0,1,0,0,0,1,0,1,0.777822,1
1,1,0,0,1,0,0,0,0,0,1,1.777822,1
0,0,0,0,1,0,0,0,0,1,1,0.777822,1
0,0,0,0,1,0,0,0,1,0,0,1.518522,1
0,0,0,0,0,1,0,0,0,0,0,2.2963,1
0,1,0,0,0,1,0,0,0,0,0,2.303717,1
0,0,0,0,1,0,0,0,0,0,1,0.955544,1
0,1,0,0,1,0,0,0,0,0,0,1.266667,1
1,0,0,0,1,0,0,0,1,0,0,1.9852,1
1,1,0,1,0,0,0,0,0,0,0,1.7,1
1,1,0,0,1,0,0,0,0,0,0,1.844472,1
0,0,0,0,0,1,0,1,0,0,0,1.744461,1
0,1,0,0,1,0,0,1,1,0,1,1.577789,1
0,1,0,0,1,0,0,1,1,1,1,1.5778,1
