encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,0,1,0,1,0,0,2.499967,1
0,1,0,0,0,0,1,0,0,1,0,2.499967,1
0,1,0,0,0,1,0,0,0,0,0,2.81665,1
1,1,0,0,0,0,1,0,0,0,0,1.511067,1
0,0,0,1,0,0,0,1,1,1,0,1.511067,1
1,0,0,0,0,0,1,0,0,1,0,2.81776,1
0,1,0,1,0,0,0,1,1,1,0,1.511067,1
1,0,0,0,0,0,1,1,0,0,0,2.455567,1
0,1,0,1,0,0,0,1,0,0,0,1.7556,1
0,0,0,0,1,0,0,0,0,1,0,1.7556,1
0,0,0,0,1,0,0,1,0,0,1,1.7556,1
0,0,0,0,1,0,0,0,0,0,1,1.7556,1
0,0,0,0,1,0,0,0,0,0,0,1.7556,1
0,0,0,0,1,0,0,1,1,0,1,1.7556,1
1,0,0,0,1,0,0,0,1,0,1,2.455567,1
1,1,1,0,0,0,0,0,0,1,0,2.155533,1
1,1,0,0,0,1,0,0,0,0,0,2.155533,1
1,0,0,0,1,0,0,0,1,0,0,2.155533,1
