OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.857143,1
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.47619,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1.142857,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.952381,0
0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1.142857,0
1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.952381,0
1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1.142857,0
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1.142857,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.142857,0
1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1.142857,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.085714,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.142857,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.642857,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.571429,0
0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0.571429,0
1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0.571429,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.952381,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.952381,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.25,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.857143,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.095238,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.714286,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.142857,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.142857,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.785714,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.714286,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.095238,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1.857143,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.285714,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.285714,0
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.714286,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.285714,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.714286,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.714286,1
