OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.588452,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.7333,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1.130114,0
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1.130114,0
1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1.130114,0
1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1.130114,0
1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1.130114,0
0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1.130114,0
1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1.223295,0
1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1.130114,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.276979,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2.389846,1
0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0.984171,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.984171,0
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.984171,0
0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0.984171,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.393629,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.096814,1
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2.176705,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.393629,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.343629,1
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.690443,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.033848,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1.558686,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.7333,1
0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.558686,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.7333,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.479343,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.479343,0
0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.742857,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.974614,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5778,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.5778,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.5778,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.5778,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.942857,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1.942857,1
