OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.404795,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.590479,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.531586,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.753854,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.947934,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.152414,0
1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1.152414,0
0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1.152414,1
1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1.152414,1
1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1.152414,1
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.007939,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.347586,1
0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0.961871,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.996814,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.8,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.304729,1
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.865107,1
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2.163514,1
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1.723843,1
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.6889,1
1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.6889,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.6889,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.031757,1
