OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2.762978,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.40444,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2.590486,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.563,1
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1.1778,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.1778,1
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1.1778,0
1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1.1778,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.1778,1
1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1.1778,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.561125,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.3556,1
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.24445,1
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91115,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.8778,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8778,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.8778,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1.6667,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.6667,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1.6667,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.1333,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.1333,1
