OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,throughput
1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,871.678415236547
1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,854.122959298224
1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,852.312770034734
1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,835.804588607788
1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,754.279023018428
0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,724.503396288134
0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,713.409871604102
1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,706.761551362145
0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,692.362554206185
1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,677.908072905116
1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,664.394899495723
1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,661.732796690093
1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,661.732796690093
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,654.682426281743
1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,642.281299292687
0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,634.513721518352
0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,631.507599638428
1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,611.9728203383947
1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,611.9727318457221
0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,611.9723139806531
