encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,1,0,0,0,1.5,1
1,1,1,0,0,0,0,0,0,1,0,2.0,1
1,0,0,0,1,0,0,0,1,0,0,1.75,1
1,0,1,0,0,0,0,0,0,1,0,1.5,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,1,0,1,0,0,0,1,0,0,0,1.75,1
0,0,0,0,0,1,0,0,0,0,0,2.75,1
1,1,0,0,1,0,0,0,0,0,0,2.0,1
0,0,0,0,1,0,0,0,0,0,0,0.5,1
0,1,0,1,0,0,0,1,1,1,0,1.5,1
0,0,0,1,0,0,0,1,1,0,0,1.25,1
1,1,0,1,0,0,0,0,0,0,0,1.0,1
0,0,0,0,1,0,0,0,1,0,1,1.5,1
0,0,0,0,0,1,0,1,0,0,0,1.25,1
