encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,1,0,2.7278,1
1,1,0,0,0,1,0,1,0,0,0,1.466667,1
0,0,0,1,0,0,0,1,1,1,0,2.7278,1
0,0,0,1,0,0,0,1,1,0,0,2.7378,1
1,0,1,0,0,0,0,0,0,1,0,2.7378,1
0,0,1,0,0,0,0,1,1,1,0,1.466667,1
0,1,1,0,0,0,0,1,0,1,0,1.466667,1
0,0,1,0,0,0,0,1,0,0,0,1.466667,1
0,0,1,0,0,0,0,0,0,0,0,1.466667,1
0,1,1,0,0,0,0,0,0,0,0,1.466667,1
1,1,1,0,0,0,0,0,0,1,0,2.388917,1
1,1,0,1,0,0,0,0,0,0,0,2.388917,1
1,0,1,0,0,0,0,0,1,0,0,2.111133,1
0,1,0,0,1,0,0,1,1,0,1,2.111133,1
