encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,0,1,0,0,0,0,0,0,3.82
1,1,0,0,1,0,0,0,0,1,0,3.82
1,0,0,1,0,0,0,1,0,1,0,3.73
0,1,0,0,0,1,0,0,0,0,0,3.78
0,1,0,0,1,0,0,0,1,0,1,3.78
1,1,1,0,0,0,0,0,0,1,0,3.69
1,1,0,0,0,1,0,0,0,0,0,3.71
1,1,0,0,1,0,0,0,0,0,1,3.95
1,0,0,0,0,0,1,0,1,0,0,3.83
0,0,0,0,0,0,1,0,1,0,0,3.72
0,0,0,0,0,1,0,1,0,0,0,3.91
0,1,0,0,1,0,0,0,0,0,1,3.94
1,1,0,0,0,0,1,1,0,1,0,5.06
1,1,0,0,0,1,0,1,0,0,0,3.45
0,0,1,0,0,0,0,1,1,1,0,3.45
1,1,0,0,0,0,1,1,0,0,0,6.97
0,1,0,1,0,0,0,1,0,0,0,3.78
1,0,0,0,0,1,0,0,1,1,0,87.2
1,0,1,1,1,1,0,0,1,1,0,87.20232723326016
0,0,0,1,0,1,1,0,1,1,1,87.2074713177788
1,1,0,0,0,1,0,0,0,0,0,3.71
1,1,0,0,1,0,0,0,0,0,0,3.82
1,1,0,0,0,0,1,1,0,0,0,6.97
0,0,0,0,0,1,0,1,0,0,0,3.91
1,0,0,1,0,0,0,1,0,1,0,3.73
1,1,0,0,1,0,0,0,0,0,1,3.95
1,1,0,0,0,1,0,1,0,0,0,3.45
0,0,1,0,0,0,0,1,1,1,0,3.45
1,1,0,0,0,0,1,1,0,1,0,5.06
0,1,0,0,1,0,0,0,0,0,1,3.94
1,0,0,0,0,1,0,1,0,0,1,87.20714635192397
1,0,0,0,0,0,1,1,1,0,0,44.95
0,0,1,0,1,0,0,1,0,1,0,87.20239276984346
0,1,0,1,0,0,1,1,0,0,0,87.20301697111496
0,0,1,0,0,0,0,0,1,0,1,87.20326169919275
0,1,1,0,1,0,0,1,1,1,0,87.20869660607762
1,1,0,1,0,1,0,1,0,0,0,87.20285880183562
1,1,0,0,0,1,1,0,0,0,0,87.20371623057206
0,1,0,0,0,0,0,1,1,0,1,87.20478941700705
0,0,1,0,0,0,0,1,1,0,0,6.79
0,0,0,1,0,1,1,1,0,0,1,87.20403228672004
1,0,0,1,0,1,0,1,0,0,0,87.20590838039266
1,0,0,1,0,0,1,0,1,0,0,87.20889599724029
1,0,0,1,1,0,0,1,1,1,0,87.20685848573822
0,0,1,0,0,0,1,1,0,1,0,87.20386750904869
0,1,1,0,0,0,0,1,1,1,0,5.18
0,0,1,0,0,0,0,0,0,1,0,65.78
1,1,1,0,1,1,0,1,0,0,0,87.2087167470172
0,1,0,0,1,0,1,0,0,0,1,87.20653306653175
1,1,0,0,0,0,1,0,1,0,0,10.46
1,0,0,1,0,0,1,1,0,0,0,87.20879087539694
1,1,0,0,1,0,0,1,0,1,0,6.85
1,1,0,0,0,0,0,0,0,0,0,87.20516979235659
1,1,0,0,0,1,0,1,1,0,0,47.73
1,1,0,0,0,1,1,1,0,0,0,87.2068271125911
1,0,0,1,0,1,0,1,0,1,0,87.20115162874093
1,1,0,0,0,1,0,0,0,0,1,87.20319261862296
1,1,1,1,1,1,0,0,0,1,0,87.20558329816372
0,0,1,0,0,0,0,1,1,1,1,87.20409183659834
1,1,0,0,0,1,0,1,1,1,0,8.31
1,0,0,0,0,0,1,0,0,1,0,3.72
0,0,1,1,0,0,0,1,1,0,0,87.20612598455823
0,0,0,0,0,1,0,0,0,0,0,3.81
0,1,0,0,0,0,0,1,0,0,0,87.2046279483364
1,1,0,0,1,1,0,0,0,0,1,87.20198581198865
0,1,1,0,0,1,0,0,0,0,1,87.20812521655682
0,0,0,0,1,1,0,1,1,0,0,87.20435503631231
0,0,1,0,0,1,0,1,0,1,0,87.20529986701749
1,1,1,1,0,0,0,1,1,1,0,87.20704162952597
0,1,0,1,0,1,0,0,0,1,0,87.20809562889438
