OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2.176186,1
0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0.844433,0
1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1.251833,0
0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0.844433,0
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0.844433,0
1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0.844433,0
1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1.251833,0
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.844433,0
1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0.844433,0
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.844433,0
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1.1222,0
1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1.1222,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.1222,0
0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1.1222,0
1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1.6889,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.166667,1
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2.166667,1
0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1.911117,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.377767,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.377767,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.377767,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.377767,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.1889,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.500033,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.888917,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.500033,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.888917,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1.500033,1
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.500033,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.7778,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7778,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.033333,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2.033333,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.788867,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1.788867,1
0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1.788867,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.788867,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.788867,1
