NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,2.803171,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,2.30555,1
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,2.803171,1
1,0,1,0,0,1,1,0,0,1,0,1,1,22,160,0,1.3222,1
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,2,1.837,1
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,1.3222,1
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,1.3222,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,1.3222,1
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,2,1.3222,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,160,0,1.3222,1
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,2.55,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.55,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,2.3111,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.2778,1
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,2.2778,1
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,2.0278,1
