OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.088933,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.088933,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.79112,1
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1.088933,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.088933,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.088933,0
1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1.088933,0
0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1.088933,0
0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1.088933,0
0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1.088933,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.125933,1
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2.3,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1.633333,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.3148,1
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1.2556,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.633333,0
0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.2556,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.2556,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2.155533,1
0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2.155533,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.511067,0
1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.511067,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.511067,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.155533,1
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1.977767,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.633333,0
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1.633333,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.3222,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.155533,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8222,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8222,1
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.8222,1
1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2.166633,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.8222,1
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.011067,1
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2.011067,1
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.011067,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2.011067,1
