NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.718533,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,320,0,2.718533,1
1,1,1,0,1,0,0,0,0,0,0,1,0,22,8,0,1.6,1
0,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,1.6,1
0,0,0,0,0,0,1,0,0,0,0,1,1,44,8,0,1.6,1
1,0,1,0,0,0,1,0,0,1,0,1,1,48,8,0,1.6,1
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,1.6,1
0,1,1,0,1,0,0,0,0,0,0,1,0,22,8,1,1.6,1
1,0,0,1,0,0,0,1,0,0,0,1,0,48,8,1,1.6,1
0,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.6,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.2778,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,2.2778,1
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,2.2778,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,160,0,2.2778,1
1,0,1,1,0,0,0,1,0,0,0,1,0,8,8,0,2.2778,1
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,2.2778,1
