encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,1.894574,1
1,1,0,1,0,0,0,0,0,0,0,2.275398,1
1,1,0,0,1,0,0,0,0,1,0,2.282543,1
1,1,0,0,1,0,0,0,0,0,0,2.297598,1
1,0,0,0,1,0,0,0,1,0,1,2.437376,1
1,1,0,0,1,0,0,0,0,0,1,1.588875,1
0,1,0,0,1,0,0,0,0,0,0,1.698432,1
0,0,0,0,1,0,0,0,0,0,0,0.796814,1
0,0,1,0,0,0,0,1,1,1,0,1.284652,1
0,1,0,1,0,0,0,0,1,0,0,0.796814,1
0,0,0,0,1,0,0,0,0,1,0,2.171429,1
0,0,0,0,1,0,0,0,1,0,0,1.753957,1
1,0,1,0,0,0,0,0,0,1,0,1.5667,1
0,0,0,0,1,0,0,0,1,0,1,2.149204,1
1,0,0,1,0,0,0,0,1,1,0,1.171429,1
0,1,0,0,1,0,0,0,1,0,1,2.006338,1
1,0,0,0,1,0,0,0,1,0,0,1.742857,1
0,1,0,0,1,0,0,0,0,0,1,1.676157,1
