auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,0,1,0,1,0,0,0,0,1,0,1.722222,1
1,0,0,0,0,1,1,0,0,0,1,1,1.911111,1
1,0,1,0,0,1,1,1,0,1,1,0,1.911111,1
1,0,0,0,0,1,1,0,0,0,1,0,1.722222,1
1,0,0,0,0,1,0,1,0,0,1,0,1.722222,1
1,0,1,1,0,1,0,0,0,0,0,0,1.0,0
1,0,1,1,1,1,1,0,0,1,0,0,1.0,0
1,0,0,1,0,0,0,0,0,0,1,0,1.0,0
1,1,1,1,0,0,0,1,0,0,1,1,1.111111,0
1,0,0,1,1,0,0,0,0,0,1,0,1.0,0
0,0,0,0,1,0,0,0,0,0,0,0,1.740741,1
0,0,0,1,0,0,0,0,0,0,1,1,0.777778,0
0,0,0,1,0,0,0,0,0,0,1,0,0.777778,0
1,0,0,1,0,0,0,0,0,1,0,0,0.777778,0
0,0,0,1,1,0,0,0,0,1,1,0,0.777778,0
1,0,0,0,1,0,0,0,0,1,0,0,0.777778,0
1,0,0,0,1,0,0,0,0,0,0,0,1.388889,0
1,0,0,1,1,0,0,0,0,0,1,1,0.777778,0
1,1,0,1,1,0,0,1,0,0,1,0,0.777778,0
1,1,0,0,0,0,0,0,0,0,0,1,1.555556,0
1,1,0,1,1,0,1,0,0,1,0,0,1.222222,0
1,1,0,1,1,0,0,0,0,1,1,0,0.777778,0
1,1,0,1,0,0,0,0,0,0,1,1,1.222222,0
1,1,0,0,1,0,0,0,0,0,1,0,1.222222,0
1,1,1,1,1,0,0,0,0,0,1,0,1.222222,0
1,1,0,0,0,0,0,1,0,1,0,0,1.222222,0
1,0,0,1,1,0,0,1,0,0,1,0,0.777778,0
1,0,0,0,1,0,0,0,0,0,0,1,1.555556,0
1,0,1,0,1,0,1,0,0,0,0,0,1.555556,0
1,0,0,0,0,1,1,0,0,1,1,0,1.833333,1
1,0,1,0,0,1,1,1,0,1,1,1,1.833333,1
1,0,0,0,0,1,1,1,0,1,1,0,1.833333,1
1,0,0,0,0,0,1,1,0,1,1,0,1.222222,0
1,0,0,0,0,0,0,0,0,1,1,0,1.222222,0
0,0,0,0,0,0,1,1,0,1,1,0,1.722222,1
0,0,0,0,0,0,0,1,0,1,1,0,1.722222,1
0,0,0,0,1,0,0,0,0,0,1,0,1.722222,1
0,0,0,0,0,0,0,0,0,0,0,1,1.222222,0
0,0,0,0,1,0,0,0,0,1,0,0,1.222222,0
0,0,1,0,1,0,0,1,0,0,0,0,1.222222,0
0,0,0,0,1,0,0,0,0,0,0,1,1.611111,1
1,1,1,1,1,0,0,0,0,0,0,0,1.0,0
1,1,0,0,0,0,0,1,0,0,0,0,1.0,0
1,1,1,1,1,0,0,0,0,1,0,0,1.0,0
1,1,0,0,1,0,0,0,0,0,1,1,1.0,0
0,0,0,0,0,0,1,0,0,1,1,0,1.666667,1
0,0,0,0,1,0,0,0,0,0,1,1,1.666667,1
0,0,0,0,0,0,0,0,0,0,1,1,1.666667,1
0,0,0,1,0,0,0,1,0,1,1,0,1.666667,1
0,0,0,0,0,0,1,1,0,0,1,1,1.666667,1
0,0,0,0,0,0,1,0,0,0,1,0,1.666667,1
0,0,0,0,0,0,1,1,0,0,1,0,1.666667,1
0,1,0,0,0,0,0,0,0,0,0,0,1.333333,0
0,0,0,0,0,0,0,0,0,1,0,1,1.333333,0
0,0,0,1,1,0,0,0,0,1,0,0,1.333333,0
0,0,0,0,0,0,0,1,0,1,0,0,1.333333,0
0,0,0,0,0,0,0,0,0,1,0,0,1.333333,0
0,0,1,1,1,0,0,0,0,1,0,0,1.333333,0
0,1,0,0,1,0,0,1,0,0,0,0,1.333333,0
