iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,90,0.8667,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,1.2611,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.8667,0
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,2.337025,1
0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,90,0.977767,0
0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,90,0.8667,0
0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,90,1.55555,0
1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.2889,0
0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,10,0.8667,0
0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,10,0.8667,0
0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,0.8333,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,0.8333,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,0.8333,0
0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,10,0.8333,0
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.3111,0
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,2.680538,1
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,90,1.5222,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,90,1.67775,0
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,1.3111,0
0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.5222,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.3111,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.488867,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,90,2.188875,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.981467,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.23998,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.75555,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.851833,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.16665,1
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,90,2.2111,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,2.2722,1
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,90,1.4444,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.4444,0
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,90,1.4444,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.7,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,1.7,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.95555,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.1222,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,90,1.9111,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.1222,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,10,2.0333,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.0333,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.0333,1
