iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,time
0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,90,1.57
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.61
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.62
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.62
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,1.63
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,1.64
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,90,1.66
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,1.67
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,90,1.76
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.79
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.86
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.87
0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,90,2.07
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,90,2.08
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,10,2.13
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,90,2.16
0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,90,2.16
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,90,2.16
0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,90,2.58
0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,90,2.6
