iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.5704,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,1.911133,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,2.100017,1
0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.5704,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,10,1.3,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,10,1.0,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,10,1.911133,1
0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.0,0
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.89445,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,10,1.5704,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.051867,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,90,2.051867,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.64445,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,2.051867,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,90,1.0,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,90,1.64445,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,10,1.3556,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,1.3556,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.8778,1
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.4889,1
0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,90,1.6667,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.6667,1
