iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.84002,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,90,2.58335,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,90,1.3444,0
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,10,2.3,1
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.3,1
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,90,2.3,1
0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,90,1.3444,0
1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,10,1.3444,0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,2.3,1
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,90,1.3444,0
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.6167,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.1167,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,2.1167,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.1167,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.1167,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,90,1.6167,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,1.8667,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.8667,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.8667,1
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,90,1.8667,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.8667,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.0056,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,2.0056,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,90,2.0056,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,90,2.0056,1
