encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,1,0,0,0,0,0,0,1,0,10.14
1,0,0,1,0,0,0,1,0,1,0,9.95
0,0,0,0,1,0,0,0,0,1,0,10.26
0,1,0,0,1,0,0,1,1,0,1,10.43
1,0,0,1,0,0,0,0,1,1,0,10.22
0,0,0,0,1,0,0,0,0,1,1,10.78
0,0,0,0,0,1,0,1,1,1,0,9.33
0,0,0,1,0,0,0,1,1,1,0,10.72
0,0,0,0,1,0,0,0,0,0,1,10.72
0,1,0,1,0,0,0,1,0,1,0,15.16
1,0,0,0,1,0,0,0,1,0,1,10.16
1,0,0,0,1,0,0,0,1,0,0,10.19
0,0,0,0,1,0,0,1,1,0,1,10.52
1,1,0,0,1,0,0,0,0,0,1,10.46
1,1,1,0,0,0,0,0,0,1,0,9.96
0,0,1,0,0,0,0,0,1,0,0,15.21
0,0,0,0,0,0,1,1,1,1,0,179.0
1,1,0,1,0,0,1,1,1,0,0,314.9885956934256
0,0,1,1,0,1,1,0,1,1,1,314.9826998617491
1,1,1,1,0,1,0,0,1,1,0,314.98703938981487
1,1,1,1,0,0,1,1,1,1,1,314.98278239464497
0,0,0,1,1,0,0,1,0,0,0,314.9830307971941
1,1,1,0,1,1,0,1,0,1,1,314.9810451007227
1,1,1,1,1,0,0,0,0,0,1,314.9822145474562
0,0,0,0,1,1,1,1,1,1,1,314.98399279877725
1,0,1,0,1,0,0,0,1,0,1,314.9850436235363
0,0,0,0,0,1,1,0,1,1,0,314.98244546859496
1,0,0,1,0,0,0,1,0,1,0,9.95
0,0,0,1,0,0,1,0,1,0,0,314.98518368042573
0,1,0,1,1,1,0,0,0,1,1,314.9820353935186
