tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,307200.0,0.9,2.0,7.11
0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,307200.0,0.1,4.0,7.34
0.0,0.0,0.0,0.0,1.0,0.0,0.0,200.0,307200.0,0.1,8.0,7.36
1.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,307200.0,0.1,4.0,7.45
0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,307200.0,0.1,4.0,7.47
0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,307200.0,0.9,1.0,7.56
0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,307200.0,0.1,4.0,7.56
0.0,0.0,0.0,0.0,1.0,1.0,0.0,400.0,307200.0,0.1,2.0,7.63
0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,307200.0,0.1,8.0,7.64
0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,307200.0,0.1,2.0,7.67
0.0,0.0,0.0,1.0,0.0,1.0,0.0,200.0,307200.0,0.1,4.0,7.69
0.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,307200.0,0.9,1.0,7.7
0.0,1.0,1.0,0.0,1.0,0.0,0.0,100.0,307200.0,0.1,2.0,8.02
0.0,0.0,1.0,0.0,1.0,0.0,0.0,100.0,307200.0,0.1,2.0,8.09
0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.0,307200.0,0.9,2.0,8.16
0.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,307200.0,0.1,2.0,8.31
0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0,307200.0,0.1,4.0,8.41
0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0,307200.0,0.9,1.0,8.41
0.0,0.0,1.0,0.0,1.0,1.0,0.0,200.0,307200.0,0.1,2.0,8.44
0.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,307200.0,0.1,8.0,8.48
