auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,1,0,0,0,0,0,0,0,0,1.2111,0
0,0,0,0,0,0,0,0,0,0,0,0,1.607433,1
0,0,1,0,1,0,0,0,0,1,0,0,1.2111,0
1,0,0,0,0,1,0,0,0,0,0,0,2.079633,1
1,0,0,0,0,1,0,1,0,0,1,0,2.079633,1
1,0,0,0,0,1,0,0,0,0,1,0,2.079633,1
0,0,0,1,0,0,0,0,1,0,0,0,1.2111,0
0,0,0,0,0,0,0,0,1,0,0,1,1.2111,0
0,0,0,0,0,0,0,0,1,0,0,0,1.2111,0
0,0,0,0,0,0,0,0,1,1,0,0,1.2111,0
1,0,0,0,0,0,0,1,0,0,1,0,2.14445,1
1,0,0,0,0,0,0,0,0,0,1,0,1.3056,0
0,0,0,0,0,0,0,0,0,0,1,1,1.3056,0
0,0,0,0,0,0,0,1,0,0,1,0,1.3056,0
0,0,0,0,0,0,0,0,0,1,1,1,1.3056,0
0,0,0,0,0,0,0,0,0,0,1,0,1.3056,0
0,0,0,0,0,0,0,0,0,0,0,1,1.3056,1
0,0,0,0,0,0,0,0,0,1,0,0,1.3056,1
1,0,0,1,0,1,0,0,0,0,0,0,1.8889,1
0,0,0,0,0,1,0,0,0,0,0,0,1.8889,1
0,0,0,0,0,1,0,1,0,0,1,0,1.8889,1
1,0,0,1,0,1,0,0,0,0,0,1,1.8889,1
0,0,0,0,0,0,1,0,0,1,0,0,1.9833,1
0,0,0,0,0,0,1,1,0,1,1,0,1.9833,1
0,0,0,0,0,0,1,0,0,1,1,0,1.9833,1
1,0,0,0,1,0,1,1,0,0,1,0,1.9833,1
0,0,0,0,0,0,1,0,0,0,0,0,1.9833,1
1,0,0,0,0,0,1,1,0,1,1,0,1.9833,1
0,0,1,0,0,0,0,0,0,0,0,0,1.9833,1
0,0,0,1,0,0,0,0,0,0,1,1,1.9833,1
0,0,1,0,0,0,1,1,0,0,1,0,1.9833,1
