encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.055557,1
1,0,0,0,0,0,1,1,0,0,0,2.205562,1
0,1,0,1,0,0,0,1,1,1,0,2.01205,1
0,0,0,1,0,0,0,1,1,0,0,2.06945,1
1,1,0,0,0,1,0,0,0,0,0,2.526285,1
1,0,0,0,0,0,1,0,1,0,0,2.3339,1
0,1,0,1,0,0,0,1,0,1,0,0.7167,1
0,1,0,1,0,0,0,1,0,0,0,2.13705,1
1,1,0,0,0,0,1,1,0,1,0,0.7167,1
1,0,0,0,1,0,0,0,1,0,0,2.1147,1
0,0,0,0,0,0,1,0,1,0,0,2.125,1
0,0,0,0,1,0,0,0,1,0,0,1.35835,1
0,1,0,0,1,0,0,1,1,1,0,2.108325,1
0,0,0,0,0,1,0,0,1,0,0,2.019433,1
1,0,0,1,0,0,0,1,0,1,0,1.44165,1
1,0,0,1,0,0,0,0,1,1,0,1.6528,1
0,1,0,0,0,1,0,0,0,0,0,1.7028,1
