NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,0.65
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,0.85
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,0,0.91
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,0.92
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,0.79
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,0.69
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,0.72
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,0,1.18
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.18
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,0.82
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,0.95
1,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,1.6
0,0,1,1,0,0,1,0,0,1,0,1,0,22,8,0,1.63
1,0,1,1,0,0,1,0,0,1,0,1,0,44,8,0,1.81
1,0,1,1,0,1,1,0,0,1,0,1,0,44,8,0,1.87
1,1,1,0,0,1,1,0,0,1,0,0,0,22,160,0,1.87
1,0,1,1,0,1,0,1,0,1,0,1,0,22,160,0,1.45
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,2.16
0,1,0,0,0,0,0,0,0,0,1,0,0,22,8,0,1.41
0,1,0,0,1,0,0,0,0,1,0,0,0,22,8,0,1.81
1,0,0,0,1,0,0,1,0,1,1,0,0,48,320,2,4.812605333886976
1,0,1,1,0,1,0,0,0,1,0,0,1,48,320,2,4.815257884253958
0,1,1,1,1,0,0,0,0,0,1,1,1,8,320,2,4.81660796032014
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,2,4.816241560788581
1,0,1,1,1,1,1,1,1,0,0,0,1,44,320,2,4.817271384254259
1,0,1,1,1,1,0,0,0,0,1,0,1,48,8,2,4.81185285287825
1,0,1,0,1,0,0,0,0,1,0,1,0,44,8,1,4.811048138417378
1,1,1,0,1,1,1,0,0,1,1,0,1,8,320,2,4.811273085970816
1,1,1,1,0,0,1,0,0,1,1,0,0,22,320,0,4.818834413134307
1,1,0,1,1,1,0,0,0,1,0,1,0,48,160,0,4.812982016825653
