NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,0,0,0,1,1,0,0,44,8,0,0.48
0,0,0,0,0,0,0,1,0,1,0,0,1,22,8,2,0.6
0,0,0,0,0,0,0,0,1,0,0,0,1,44,8,2,0.75
0,0,0,0,0,0,0,0,0,1,1,0,1,22,8,0,0.53
0,0,1,1,0,0,0,0,0,0,1,0,0,22,8,1,0.47
1,0,1,0,1,1,0,0,0,1,0,0,1,22,8,0,0.68
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,0,0.31
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,2,0.34
0,1,0,0,0,0,0,1,0,1,0,0,0,44,8,0,0.77
1,0,0,1,0,0,1,0,0,1,0,0,0,48,8,0,0.71
1,1,0,1,0,0,0,1,0,0,1,0,0,8,8,2,1.2254274410865356
0,0,1,0,1,0,0,0,1,1,1,1,1,44,320,2,1.2246847970029255
1,0,0,0,1,1,1,0,1,1,1,0,0,22,8,2,1.2237861101011822
1,0,1,1,0,0,1,1,1,1,0,0,0,48,320,0,1.2228516038851627
0,0,1,0,1,0,1,1,0,1,0,1,0,8,320,1,1.2220892928428473
0,0,0,1,0,1,1,0,0,0,0,0,1,22,320,0,1.2233569662961914
1,1,0,0,1,1,0,0,1,0,0,0,1,22,320,1,1.2220238606731608
1,0,1,1,1,1,0,1,0,0,0,1,1,22,320,0,1.2214131170277494
0,0,0,1,1,0,0,1,1,1,0,0,0,8,8,2,1.2246977641252492
0,1,0,0,0,1,0,0,1,0,1,0,1,22,320,1,1.2219480558603604
1,1,1,0,0,0,0,0,0,1,1,1,0,8,8,1,0.29
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,1,0.5
1,1,1,0,0,1,0,1,0,1,0,1,0,22,8,0,0.39
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,0.4
1,1,1,0,0,1,0,0,1,1,0,0,0,22,160,0,0.42
1,1,1,0,0,1,0,0,0,1,1,1,0,44,320,0,0.69
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,0.49
0,0,0,0,0,0,0,0,0,0,1,0,1,22,160,0,0.55
1,1,1,0,1,1,0,0,0,1,0,1,0,48,8,0,0.59
1,0,1,1,1,1,0,0,0,1,0,0,0,44,320,0,0.71
1,1,1,0,1,1,0,0,0,1,0,1,1,22,160,0,1.2246570463612576
1,0,1,1,0,1,0,1,0,1,0,0,0,8,8,2,1.2275581439767218
1,1,1,0,0,1,0,1,0,1,0,0,0,44,320,0,1.2223749640415669
1,1,1,0,0,1,0,0,0,1,1,1,0,22,320,0,0.43
0,1,0,1,0,0,0,0,1,1,0,1,0,44,8,1,1.222628382814102
1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,1,1.2281080787929035
1,0,1,1,0,0,0,1,0,1,1,1,0,22,8,1,1.2234898250813138
1,1,1,0,0,0,0,1,0,1,0,0,0,8,8,0,1.2212445074953862
1,0,1,0,0,0,0,0,0,1,1,1,0,22,320,0,1.222625029726645
1,1,1,0,0,1,0,1,0,0,1,1,0,8,8,1,1.222659332961906
0,1,0,0,0,0,0,0,0,1,1,0,1,22,8,2,1.2261720150883622
0,1,1,0,1,0,0,0,0,0,0,1,0,8,160,0,1.227676927476169
0,0,1,1,0,0,0,0,0,0,1,1,0,22,8,1,1.226626780693242
