NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,1,2.771429,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2.78222,1
0,0,1,0,0,0,1,0,0,0,0,0,1,22,8,0,1.8074,1
0,0,0,0,0,0,1,0,0,1,0,0,1,44,8,0,1.4556,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.4556,1
0,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,1.4556,1
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,1.4556,1
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,1.4556,1
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,1.4556,1
1,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,1.4556,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,160,0,2.490733,1
1,0,0,1,1,1,0,0,0,1,0,1,0,8,320,0,2.490733,1
1,0,1,0,1,0,0,0,0,1,0,0,1,8,8,2,2.490733,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,2.490733,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,2.24445,1
0,0,0,1,0,1,1,0,0,0,0,0,0,8,160,0,2.24445,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.24445,1
