encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,0,0,2.027775,1
1,1,1,0,0,0,0,0,0,1,0,2.403683,1
0,0,0,0,0,0,1,0,1,0,0,2.61665,1
1,0,0,0,0,0,1,1,0,0,0,1.422233,1
0,1,0,0,1,0,0,1,1,0,1,1.962967,1
0,0,0,0,0,1,0,1,0,1,0,0.9333,1
1,1,0,0,0,1,0,0,0,0,0,2.233317,1
0,0,0,1,0,0,0,1,1,0,0,1.95555,1
1,0,1,0,0,0,0,0,0,1,0,2.4095,1
0,1,0,0,1,0,0,0,0,0,0,0.9333,1
0,0,0,0,1,0,0,0,0,0,0,1.2667,1
0,0,0,0,1,0,0,0,0,0,1,1.2667,1
0,1,0,0,0,1,0,0,0,0,0,2.433325,1
0,0,0,0,0,1,0,1,1,1,0,1.4444,1
0,0,0,0,1,0,0,0,1,0,1,1.6444,1
0,0,0,0,1,0,0,0,0,1,0,1.6444,1
