auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,0,1,0,0,0,0,0,0,0,0,1.894433,1
0,0,0,0,0,0,0,1,0,0,0,0,1.0111,0
0,0,1,0,1,0,0,1,0,1,0,0,1.0111,0
0,1,0,1,0,0,1,1,0,1,0,0,1.0111,0
0,0,0,1,0,0,0,1,0,0,0,0,1.8611,1
0,0,0,1,0,0,0,0,0,1,0,0,1.894433,1
0,0,0,1,1,0,0,0,0,1,0,0,1.0111,0
0,0,1,1,0,0,0,0,0,1,0,0,1.8611,1
0,0,0,0,1,0,0,0,0,1,0,0,1.0111,0
0,0,1,0,1,0,0,1,0,0,0,0,1.0111,0
1,1,1,1,0,1,0,0,0,0,1,0,1.4833,0
1,1,1,1,0,1,0,0,0,0,0,0,1.4833,0
1,1,1,1,1,1,0,0,0,0,0,0,1.4833,0
1,1,1,1,1,1,1,0,0,0,0,0,1.4833,0
1,1,0,0,1,1,1,0,1,0,0,0,1.4833,0
1,1,1,1,1,1,1,0,1,1,0,0,1.4833,0
1,1,1,1,1,1,1,0,1,0,1,0,1.4833,1
1,1,0,0,1,1,1,0,1,0,0,1,1.4833,1
1,1,1,1,1,1,0,1,1,0,0,1,1.4833,0
1,1,1,1,1,1,1,0,1,0,0,0,1.4833,0
0,0,0,1,0,0,0,0,0,0,0,1,1.7111,1
0,0,1,1,0,0,0,0,0,0,0,0,1.7111,1
1,0,0,1,0,0,0,0,0,1,0,0,1.7111,1
1,0,1,1,0,0,0,0,0,0,0,0,1.7111,1
1,0,0,1,0,1,0,0,0,0,1,0,1.8278,1
1,0,0,1,0,1,0,0,0,0,0,1,1.8278,1
1,0,0,1,0,1,0,0,0,0,0,0,1.8278,1
1,0,1,0,0,0,0,0,0,0,1,1,1.8278,1
1,0,0,0,0,0,0,0,0,0,1,0,1.8278,1
1,0,1,1,0,0,0,0,0,1,0,0,1.8278,1
1,1,0,0,0,0,0,0,0,1,0,0,1.8278,1
1,0,0,1,0,0,0,0,0,0,0,0,1.8278,1
1,1,0,0,0,0,1,1,0,1,0,1,1.8278,1
1,1,0,0,0,0,1,1,0,1,0,0,1.8278,1
