iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.777778,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,90,1.8,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,90,1.0,0
0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,90,0.733333,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,10,0.966667,0
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,10,0.5,0
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,10,1.625,1
0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,10,0.5,0
0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,90,0.5,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,90,1.18,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.316667,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,2.0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,1.533333,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,90,2.02,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.2,0
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,1.975,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,90,0.6,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,90,0.6,0
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,10,0.9,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.366667,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.85,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,2.1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,90,2.1,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.6,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.933333,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,2.12,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.6,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,90,1.566667,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.566667,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.4,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.6,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.5,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.85,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,1.85,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.9,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.9,1
