auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,1,1,1,1,0,0,0,0,0,1,0,1.794442,1
1,1,1,1,1,0,0,0,0,0,0,0,1.966658,1
1,1,0,1,0,0,0,0,0,0,0,0,1.3185,0
1,1,1,0,0,0,0,0,0,0,0,1,1.7963,1
1,1,1,1,1,0,0,0,0,0,1,1,1.7963,1
1,1,1,1,1,0,0,1,0,0,1,0,1.806647,1
1,0,1,0,0,0,0,0,0,0,1,1,1.7963,1
1,0,1,0,0,0,0,0,0,0,1,0,1.7963,1
1,0,0,0,1,0,0,0,0,0,0,0,2.122225,1
1,0,0,0,1,1,0,0,0,0,1,0,1.800017,1
1,1,1,1,1,0,0,0,0,1,1,0,1.1444,0
1,1,1,1,1,0,0,1,0,1,1,0,1.455533,0
1,1,0,1,1,0,0,1,0,0,1,0,1.455533,0
1,1,0,1,0,0,0,0,0,1,0,0,1.1444,0
1,1,0,0,0,0,0,0,0,0,0,1,1.1444,0
1,1,1,1,1,0,0,1,0,1,1,1,1.266667,0
0,0,1,0,0,0,0,0,0,0,0,1,1.922233,1
1,0,0,0,0,0,0,0,0,0,0,1,1.6,0
1,0,1,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,1,0,0,0,0,1.6,1
0,0,1,0,1,0,0,0,0,0,0,1,1.6,0
1,0,1,0,1,0,0,0,0,0,0,0,1.6,0
1,0,0,0,1,0,0,0,0,1,0,0,1.6,0
1,0,0,0,0,1,0,1,0,0,1,0,1.6,0
0,0,0,1,0,0,0,0,0,0,0,1,1.744467,1
1,0,0,1,0,0,0,0,0,1,0,0,1.744467,1
1,0,0,1,0,0,0,0,0,0,0,0,1.744467,1
1,0,0,1,1,0,0,0,0,1,0,0,1.744467,1
1,0,0,1,1,0,0,0,0,0,0,0,1.744467,1
0,0,0,0,0,0,0,1,0,0,0,1,1.744467,1
0,0,1,0,0,0,0,0,0,0,0,0,1.744467,1
1,0,0,0,0,0,0,1,0,0,0,1,1.744467,1
0,0,0,0,0,0,0,0,0,0,0,0,1.744467,1
