encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,2.661515,1
1,0,1,0,0,0,0,0,0,1,0,2.193629,1
0,1,0,0,1,0,0,0,1,0,1,2.644427,1
1,1,0,0,1,0,0,0,0,1,0,2.51331,1
0,0,0,0,1,0,0,1,1,0,1,1.0444,0
1,1,0,0,1,0,0,0,1,0,1,1.0444,0
0,0,0,0,1,0,0,1,0,0,1,2.238888,1
0,0,0,0,1,0,0,0,0,0,0,1.8,1
1,0,0,0,1,0,0,1,1,0,1,1.0444,1
1,0,0,0,1,0,0,1,0,0,1,1.0444,0
0,0,0,0,1,0,0,0,1,0,0,1.581467,1
1,1,0,0,0,1,0,0,0,0,0,2.21778,1
1,1,0,0,1,0,0,0,0,0,0,2.1722,1
0,0,0,0,0,1,0,0,1,0,0,1.3111,1
0,0,0,0,0,1,0,0,0,0,0,2.35555,1
0,0,0,0,1,0,0,0,0,1,0,2.528571,1
0,0,0,0,1,0,0,0,0,0,1,1.82225,1
0,1,0,0,1,0,0,0,0,0,0,1.3889,1
1,0,0,0,1,0,0,0,1,0,1,1.91665,1
0,1,0,0,1,0,0,1,1,0,1,2.0074,1
1,1,0,0,1,0,0,0,0,0,1,1.862967,1
0,1,0,0,1,0,0,0,0,0,1,1.4889,1
0,0,0,0,1,0,0,0,1,0,1,1.9222,1
