auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,1,1,0,1,0,0,1,1,0,2.079617,1
0,0,0,1,1,0,1,0,1,1,1,0,1.248133,0
0,1,1,1,1,0,0,0,1,1,1,0,1.0722,0
0,1,1,0,1,0,1,1,1,0,1,0,1.0722,0
0,0,1,1,1,1,0,1,1,1,1,0,1.19165,0
0,0,1,1,0,1,1,1,1,0,1,0,1.0722,0
0,0,1,1,1,1,0,0,1,1,0,0,1.106467,0
0,1,0,1,1,1,0,0,1,1,1,1,1.0722,0
0,1,0,0,1,1,1,1,1,1,1,0,1.0722,0
0,1,1,1,1,1,0,0,1,1,1,1,1.0722,0
1,0,1,1,1,0,1,1,0,1,1,0,2.465,1
0,1,1,1,1,0,1,0,0,1,0,0,1.95555,1
0,0,1,1,1,1,1,1,0,1,1,0,1.1361,0
0,0,1,1,1,0,1,1,1,1,1,0,1.0861,0
0,0,1,1,1,0,0,1,1,1,1,0,1.0861,0
1,0,1,1,1,0,1,1,1,1,1,0,2.1898,1
0,0,1,1,1,1,1,1,0,0,1,0,0.8111,0
0,1,1,1,1,0,1,1,1,1,0,0,0.8111,0
0,0,1,1,1,0,0,1,1,1,0,0,1.45835,0
0,0,1,0,1,1,1,1,1,1,0,1,0.8111,0
0,0,1,1,1,1,1,1,1,1,0,0,0.8111,0
0,0,0,0,0,0,1,0,0,0,0,1,1.968533,1
0,0,1,1,1,0,0,0,0,1,1,0,1.9,1
0,0,0,0,0,0,0,1,0,1,1,0,1.5583,1
0,0,1,1,1,0,0,1,0,1,1,0,1.5583,1
1,1,1,1,1,0,1,1,1,1,1,0,2.249067,1
1,0,1,1,1,1,1,1,0,1,1,0,1.6389,1
1,1,1,1,1,0,1,1,0,1,1,0,2.226867,1
1,1,1,1,1,0,0,0,0,0,1,0,2.226867,1
1,0,0,0,0,0,1,0,0,0,0,1,2.2278,1
1,1,1,1,1,0,1,0,0,0,1,0,2.226867,1
1,0,1,1,1,1,1,0,1,1,1,0,1.6389,1
1,1,1,1,1,0,1,1,1,0,1,0,2.09445,1
1,0,0,0,0,0,1,0,1,1,1,0,1.6389,1
0,0,0,0,0,0,0,1,0,1,0,0,1.73615,1
0,0,0,1,0,0,0,1,0,1,0,0,1.3556,0
1,0,0,0,0,0,1,0,0,0,0,0,1.3556,0
0,0,0,0,0,0,0,0,0,1,0,0,1.3556,0
0,0,0,0,0,1,1,0,0,1,0,0,1.3556,0
0,0,0,0,0,1,1,0,0,0,0,1,1.3556,0
0,1,1,1,1,0,1,0,0,0,0,0,1.3556,0
1,0,0,0,0,0,1,1,0,1,1,0,1.925,1
1,1,1,1,1,0,1,1,0,1,0,0,1.925,1
