encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,0,0,1,0,0,0,0,0,10.19
0,0,0,0,1,0,0,0,0,1,0,10.26
1,1,0,0,0,1,0,0,0,0,0,10.17
0,1,1,0,0,0,0,1,0,0,0,10.27
0,0,0,0,1,0,0,0,0,0,0,10.74
0,1,0,0,0,1,0,0,0,0,0,10.13
1,1,0,0,1,0,0,0,0,0,0,10.28
0,0,0,0,0,1,0,0,1,0,0,9.94
0,0,0,0,0,1,0,0,0,1,0,10.23
1,0,0,1,0,0,0,1,0,1,0,9.95
1,1,1,0,0,0,0,0,0,1,0,9.96
0,0,0,0,1,0,0,0,1,0,0,9.33
1,0,0,0,1,0,0,0,1,0,0,10.19
1,0,1,0,0,0,0,0,0,1,0,10.14
1,1,0,0,1,0,0,0,0,1,0,10.13
0,1,0,0,1,0,0,0,0,0,0,10.5
1,1,0,0,0,0,1,0,0,0,0,10.35
0,0,0,0,1,0,0,0,1,0,1,10.31
1,1,0,1,0,0,0,0,0,0,0,10.03
0,0,0,0,0,1,0,1,1,1,0,9.33
1,0,0,0,1,1,0,1,0,0,1,314.9862772719379
0,1,0,0,0,0,0,0,1,0,1,314.9860456023911
1,0,0,0,0,1,0,0,0,0,1,314.9825013376599
1,0,1,0,1,1,1,1,1,1,1,314.983357277917
0,0,1,1,0,1,1,1,1,1,1,314.98413275113444
0,1,0,1,0,1,1,0,1,0,0,314.98247625414916
1,1,1,1,1,0,1,1,1,1,0,314.9864527944582
1,1,0,0,0,1,0,0,1,0,0,15.19
1,0,0,0,0,0,0,0,1,0,0,314.98316979357975
0,1,1,1,0,1,0,1,1,0,1,314.98685991477475
0,1,0,1,0,1,0,0,0,1,1,314.98671422279835
1,0,0,0,1,1,0,1,1,1,0,314.98281144932275
0,0,0,0,0,1,0,0,1,1,0,10.68
1,0,1,0,1,1,0,0,0,1,0,314.98551973209504
1,0,0,0,0,0,0,1,0,1,0,314.98714469275706
0,0,0,0,0,0,0,1,0,0,0,314.98330557190525
0,1,1,1,0,1,0,0,0,1,0,314.98355122881776
1,1,1,0,0,0,0,1,1,1,0,18.78
1,0,0,1,0,0,0,1,0,0,0,14.64
0,1,0,0,0,1,0,0,0,0,1,314.9877180947281
0,1,1,0,0,0,0,0,0,1,0,165.44
1,0,0,1,0,0,0,0,1,0,0,13.61
0,0,0,1,1,0,0,1,0,1,0,314.981707318776
1,1,0,1,0,1,0,0,1,1,0,314.9831337697502
0,1,1,0,0,0,0,0,1,0,0,165.92
0,0,0,0,0,1,0,1,1,0,0,14.93
0,1,0,0,0,0,0,0,0,0,0,314.98353865517737
1,1,0,0,0,1,0,0,0,1,1,314.9888937764731
1,0,1,1,1,0,0,0,1,1,0,314.9888857350708
0,0,0,0,1,0,0,1,0,1,0,14.91
0,0,1,0,0,0,0,0,0,1,0,289.28
1,1,1,0,1,0,1,0,0,1,0,314.9843439813411
1,1,0,0,1,0,0,0,1,0,0,230.29
1,0,1,1,0,0,0,0,0,0,0,314.98871362132564
1,1,0,1,0,0,0,0,0,1,0,14.7
1,1,1,0,0,0,0,0,0,0,0,28.98
1,1,0,0,1,0,0,0,0,1,1,29.03
0,0,0,1,0,0,0,1,0,1,0,229.87
0,0,0,0,1,0,0,1,0,0,0,23.62
0,0,1,0,0,1,0,0,1,0,1,314.98896167558485
0,0,0,0,0,1,0,1,0,1,0,10.73
1,0,1,0,0,0,1,0,0,0,0,314.98565395901505
1,1,1,1,0,0,0,0,0,1,0,314.9814229277929
0,0,0,0,0,1,1,0,0,1,0,314.9863989484522
0,1,0,1,0,1,0,0,1,0,0,314.9817030153914
1,0,0,0,0,1,0,1,0,1,1,314.9862404545357
0,0,0,0,0,1,1,0,0,1,1,314.9841499481004
1,1,1,0,0,0,0,0,0,0,1,314.98794537306287
0,0,0,0,1,0,0,0,0,1,1,10.78
1,1,0,0,0,0,0,0,1,1,0,314.9860892387895
1,0,0,0,0,0,0,0,0,1,0,314.98250473985405
0,0,0,0,1,1,0,0,0,0,0,314.9855737910291
1,1,1,0,1,0,0,0,0,1,0,314.9842888749394
1,0,1,0,0,0,0,0,1,1,1,314.9881632290597
0,0,1,1,0,0,0,0,0,1,1,314.98347960318165
1,1,0,1,0,0,0,1,0,1,1,314.9819770631168
0,1,0,0,1,0,0,1,1,0,0,230.38
1,0,0,1,0,0,0,1,1,0,0,14.74
0,1,0,0,0,0,0,0,1,1,0,314.9854649925479
1,0,0,1,0,0,0,0,0,0,0,28.6
1,1,0,0,0,0,0,0,0,0,0,314.98620247991596
0,0,0,1,0,0,0,1,0,0,0,25.17
1,1,1,0,1,0,0,0,0,0,0,314.98740524734444
1,1,0,0,1,0,1,0,0,1,0,314.98398845428164
0,1,0,0,0,0,0,0,0,0,1,314.98597546114337
1,0,0,0,0,0,0,1,1,1,0,314.9872452128263
0,1,1,0,0,1,1,0,1,1,0,314.98863976054866
0,0,0,0,1,0,1,0,1,0,0,314.98811164158934
0,0,0,0,0,0,0,0,0,0,0,314.98341952768254
0,0,0,0,1,1,0,0,1,0,0,314.98685401931067
