iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.48,1
0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,90,1.15,0
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,90,0.6,0
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,90,0.8,0
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,90,0.6,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,1.78,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,0.766667,0
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,10,1.425,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10,0.6,0
0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,10,0.6,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.8,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.385714,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,10,2.085714,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0.9,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.733333,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,10,1.266667,0
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,90,1.05,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10,1.833333,1
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,90,1.2,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1.85,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,90,1.1,0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,2.16,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,90,2.033333,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.4,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.3,0
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,10,1.0,0
0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,90,1.5,0
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.7,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,90,1.7,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,1.65,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,10,1.65,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10,1.9,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,10,1.9,1
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,90,1.1,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,90,1.1,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.9,1
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.9,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.9,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.9,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.9,1
