NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,0.62
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,0,0.62
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,0.74
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,0.74
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,0.76
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,0.85
1,0,0,1,1,1,0,0,0,1,0,1,0,8,320,0,0.87
1,0,0,1,1,1,0,0,0,1,0,1,0,8,320,0,0.87
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,0.91
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,0.93
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,2,0.95
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.17
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.17
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,1.24
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,1.24
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.46
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.46
1,0,1,1,1,1,0,0,0,1,0,1,0,22,320,0,1.56
1,0,1,1,1,1,0,0,0,1,0,1,0,22,320,0,1.56
0,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.63
