encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,1,1.651532,1
1,1,0,0,1,0,0,0,0,0,0,2.222218,1
1,1,0,0,1,0,0,0,0,0,1,1.576153,1
0,1,0,0,1,0,0,0,0,0,0,2.480805,1
1,1,0,0,1,0,0,0,1,0,1,1.004018,0
1,0,0,1,0,0,0,1,0,1,0,2.607611,1
0,1,0,1,0,0,0,1,0,1,0,1.004018,0
1,0,0,0,1,0,0,1,1,0,1,1.004018,0
1,0,0,0,1,0,0,1,1,0,0,1.004018,0
0,1,0,0,1,0,0,0,0,1,0,1.004018,0
0,1,0,0,1,0,0,0,1,0,1,2.32756,1
0,0,0,0,1,0,0,0,1,0,1,1.699682,1
0,1,0,0,1,0,0,1,1,0,1,2.298985,1
1,1,0,0,1,0,0,0,0,1,0,1.866675,1
0,0,0,0,1,0,0,0,0,0,1,2.070685,1
0,0,0,0,1,0,0,0,0,0,0,1.296936,1
0,1,0,0,1,0,0,1,1,1,0,2.415283,1
0,0,0,0,1,0,0,0,1,0,0,2.018852,1
1,0,0,0,1,0,0,0,1,0,1,2.312325,1
0,0,0,0,1,0,0,0,0,1,0,2.122702,1
0,1,0,0,0,0,1,0,0,1,0,2.224736,1
1,1,0,1,0,0,0,0,0,0,0,2.219161,1
0,1,0,0,0,1,0,0,0,0,0,2.252511,1
1,0,0,0,1,0,0,0,1,0,0,2.070718,1
0,0,0,0,0,1,0,0,0,0,0,2.059568,1
