NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,1,1.8667,1
0,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.8667,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,320,0,2.8667,1
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,1,1.8667,1
1,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,2.8667,1
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,2,1.8667,1
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,2,1.8667,1
0,1,0,0,0,0,0,1,0,1,0,0,0,22,8,0,1.8667,1
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,1.8667,1
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,1,1.8667,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,2,2.3667,1
0,0,1,1,0,0,0,0,0,0,1,0,0,8,320,0,2.3667,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,2.3667,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,2.3667,1
