encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.175,1
0,0,0,0,0,1,0,0,1,0,0,2.28125,1
0,0,0,1,0,0,0,1,1,0,0,2.194444,1
0,0,0,0,0,1,0,0,0,0,0,2.175,1
0,0,0,0,0,0,1,0,1,0,0,2.204545,1
0,0,0,0,0,1,0,0,1,1,0,1.875,1
1,0,0,0,0,0,1,0,1,0,0,2.208333,1
0,0,1,0,0,0,0,1,1,1,0,0.5,1
0,0,0,0,0,1,0,1,0,1,0,1.4375,1
0,1,0,0,1,0,0,1,1,1,1,1.84375,1
0,0,0,1,0,0,0,1,1,1,0,1.3125,1
1,1,1,0,0,0,0,0,0,1,0,1.3125,1
0,1,0,0,1,0,0,1,1,0,1,1.708333,1
1,0,1,0,0,0,0,0,0,1,0,1.708333,1
1,0,0,1,0,0,0,1,0,1,0,2.0,1
1,0,1,0,0,0,0,0,1,0,0,1.625,1
0,0,0,0,1,0,0,0,0,1,0,1.875,1
0,0,0,0,0,1,0,0,0,1,0,2.0,1
