NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.9531,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,160,0,2.952788,1
0,1,1,0,0,1,0,0,1,0,0,0,0,22,160,0,2.55185,1
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.762967,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.3333,1
0,0,0,0,0,1,0,0,0,1,1,1,1,22,320,0,1.3333,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,1.3333,1
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,1.3333,1
1,1,1,0,0,0,0,1,0,0,0,1,0,44,8,0,1.3333,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.3333,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.755575,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,2.755575,1
0,1,1,0,0,1,1,0,0,0,0,0,0,22,160,0,2.3556,1
0,0,0,0,0,0,0,0,0,0,1,0,1,8,160,0,2.548167,1
1,0,1,0,0,1,0,0,0,1,1,0,1,8,160,0,2.548167,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,2.1556,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,320,0,2.1556,1
