encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.461125,1
0,0,0,0,1,0,0,0,1,0,1,1.0778,1
0,0,0,0,1,0,0,0,0,1,0,2.16668,1
0,0,0,0,0,0,1,0,1,0,0,2.46112,1
1,0,0,0,1,0,0,0,1,0,1,2.39,1
1,0,0,0,0,0,1,0,1,0,0,2.46112,1
0,0,0,0,0,1,0,1,0,1,0,1.8426,1
0,0,0,0,1,0,0,0,1,0,0,2.16668,1
1,0,0,0,0,0,1,0,0,1,0,2.166667,1
0,1,0,0,1,0,0,0,0,0,1,1.0778,1
0,0,0,0,1,0,0,0,0,0,1,1.6,1
1,0,0,0,0,0,1,1,0,0,0,1.6,1
1,0,0,0,1,0,0,0,1,0,0,1.9611,1
