NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.23334,1
1,1,1,0,0,1,1,0,0,1,0,1,0,22,320,0,1.6741,1
1,1,1,0,0,1,1,0,0,1,0,1,0,44,8,0,1.6741,1
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.027767,1
1,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,1.1889,1
1,1,0,0,0,0,1,0,0,1,0,0,0,48,8,0,1.1889,1
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,1.1889,1
1,0,0,1,0,1,0,1,0,1,0,1,0,22,320,0,1.1889,0
1,0,1,0,0,1,1,0,0,1,0,1,1,44,160,0,1.1889,1
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,1.1889,1
1,1,1,0,0,0,1,0,0,0,0,1,0,22,8,0,1.4167,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.520367,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,2.520367,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,2.520367,1
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,0,2.3222,1
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,1,2.3222,1
0,0,1,1,1,0,0,0,0,0,0,0,0,8,8,2,2.3222,1
0,0,1,1,1,0,0,0,0,1,0,1,0,8,8,1,2.0722,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,2.0722,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,2.0722,1
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,2,2.0722,1
