encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,1,0,0,0,1,1,1,0,2.19333,1
0,1,0,0,0,1,0,0,0,0,0,2.594,1
0,0,0,0,1,0,0,0,1,0,0,1.8,1
0,0,0,1,0,0,0,1,1,0,0,1.811088,1
0,1,0,1,0,0,0,1,0,0,0,2.571414,1
1,1,0,0,0,1,0,0,0,0,0,2.268673,1
0,0,0,1,0,0,0,1,1,1,0,1.462933,1
0,0,0,0,0,1,0,0,0,1,0,2.178764,1
1,1,0,0,0,1,0,0,1,0,0,0.8444,1
0,0,0,1,0,0,0,0,1,0,0,0.8444,1
0,0,0,0,0,1,0,0,0,0,0,1.966633,1
0,0,0,0,0,1,0,0,1,0,0,2.15332,1
1,0,0,0,0,0,1,1,0,0,0,2.19332,1
0,1,0,0,1,0,0,1,1,0,1,1.894425,1
1,0,0,0,0,0,1,0,1,0,0,1.5222,1
0,0,0,0,0,1,0,0,1,1,0,1.5222,1
0,0,0,0,0,1,0,1,0,0,0,1.5222,1
0,0,0,0,0,1,0,1,1,1,0,1.5556,1
1,1,0,1,0,0,0,0,0,0,0,1.5556,1
0,0,0,0,0,0,1,0,1,0,0,1.7222,1
