encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,1.740741,1
1,1,0,0,0,1,0,0,0,0,0,2.102564,1
0,0,0,0,0,1,0,0,0,1,0,1.65,1
0,0,0,0,1,0,0,0,0,1,0,2.238889,1
0,0,0,0,1,0,0,0,1,0,1,1.0,0
0,1,0,0,1,0,0,0,0,0,1,0.777778,0
0,1,0,0,1,0,0,1,1,0,1,1.916667,1
1,1,0,0,1,0,0,0,0,1,0,1.819444,1
0,0,0,0,0,1,0,1,0,0,0,1.25,0
0,0,0,0,1,0,0,0,0,0,1,1.583333,1
0,0,0,0,1,0,0,1,0,0,1,1.861111,1
0,0,0,0,0,1,0,0,0,0,0,2.133333,1
0,1,0,0,1,0,0,0,0,0,0,1.833333,1
0,1,0,0,0,1,0,0,0,0,0,2.1,1
0,0,0,0,1,0,0,0,1,0,0,1.375,1
0,1,0,0,1,0,0,0,1,0,1,2.166667,1
1,0,0,0,0,0,1,0,1,0,0,1.791667,1
1,1,1,0,0,0,0,0,0,1,0,1.791667,1
1,0,0,0,1,0,0,0,1,0,1,1.854167,1
0,0,0,0,1,0,0,0,0,0,0,1.416667,1
1,1,0,0,0,1,0,1,0,0,0,1.333333,1
0,1,1,0,0,0,0,1,0,0,0,1.583333,1
1,0,0,0,1,0,0,0,1,0,0,1.666667,1
0,0,0,0,1,0,0,0,0,1,1,1.166667,0
