NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,2.936529,1
1,0,1,0,0,1,0,1,0,1,0,1,1,8,160,0,2.936529,1
1,0,0,0,0,0,0,0,0,1,1,1,1,8,8,0,1.95555,1
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,2,2.46446,1
1,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,2.3889,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,1.4111,1
1,1,0,0,0,0,0,0,1,0,0,1,0,48,8,1,1.4111,1
0,1,0,0,0,0,0,1,0,1,0,1,0,44,8,1,1.4111,1
0,0,0,0,0,0,1,0,0,0,0,0,1,44,8,0,1.4111,1
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,2,1.4111,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,1,2.690767,1
1,1,1,0,0,0,0,0,0,0,1,1,0,44,8,1,1.75,1
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,1,2.2278,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.41115,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.41115,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.1167,1
0,0,1,0,0,1,0,1,0,1,0,1,1,8,320,0,2.1167,1
