NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,1,0,0,1,1,0,1,0,8,8,0,2.876544,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,2,2.007433,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,2,2.882543,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,8,0,1.6815,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,160,0,1.6778,1
0,0,1,1,0,1,1,0,0,0,0,0,0,22,160,0,1.2667,1
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,1.2667,0
1,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,1.2667,1
0,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,1.2667,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,320,0,1.2667,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,1,2.677775,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,160,0,1.9,1
1,0,1,1,0,1,0,1,0,1,0,1,0,8,160,0,1.4889,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.474067,1
1,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,1.7111,1
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,2.474067,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,0,1.7111,1
1,0,1,1,0,1,1,0,0,0,0,1,0,8,8,0,2.25555,1
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,0,2.25555,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.1333,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.1333,1
