encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,0,1,0,0,1,0,0,9.77
1,0,0,0,1,0,0,0,1,1,0,156.44
1,1,0,0,0,0,1,1,1,1,0,84.37
0,1,0,0,0,1,0,1,1,1,0,8.74
1,0,0,0,0,0,1,1,0,1,0,17.08
1,1,1,0,0,0,0,1,1,0,0,10.04
0,0,0,0,0,0,1,0,0,0,0,113.07
0,0,1,0,0,0,0,1,0,1,0,13.54
0,1,0,1,0,0,0,1,1,0,0,93.78
0,1,0,0,0,1,0,0,0,0,0,6.23
1,1,1,1,0,0,0,0,0,1,1,163.8278322305836
1,1,1,0,1,1,1,1,1,1,0,163.82450868835912
1,1,0,1,1,1,1,0,1,0,0,163.8275816045515
0,1,1,0,1,1,0,1,0,0,1,163.8264600057979
1,0,0,0,0,0,0,1,0,0,1,163.82452418527384
0,0,1,0,1,0,1,1,1,1,0,163.82782399836378
1,0,0,1,0,0,0,1,0,1,0,6.07
1,0,0,0,1,1,1,1,0,1,1,163.82466583837854
0,1,0,1,0,1,1,1,0,1,0,163.8245402642876
1,0,0,1,0,1,1,1,1,1,1,163.82774042600929
0,0,0,1,0,1,1,0,1,0,1,163.8232742307341
0,1,0,1,1,0,1,1,0,0,0,163.8270472623557
0,0,0,1,1,0,1,1,1,1,0,163.82771087762643
1,0,0,0,1,1,0,1,0,1,1,163.82874111617383
1,1,1,0,1,0,0,0,0,0,0,163.82221737541676
0,1,0,1,1,0,1,0,1,0,1,163.8222029454736
1,0,0,0,0,1,1,1,1,1,0,163.82335150621583
1,0,1,1,1,1,1,0,1,1,1,163.82852016537615
1,1,0,1,1,0,1,1,1,0,1,163.82814244186486
1,0,1,1,0,1,1,0,0,1,0,163.82745822612077
0,1,1,1,1,1,1,1,0,0,1,163.82872950312534
0,1,0,1,1,1,1,1,0,0,1,163.8223141353605
0,1,1,1,1,0,1,1,0,0,1,163.82892048501503
0,0,1,1,1,1,1,1,0,0,1,163.82762873916394
0,1,1,1,1,1,0,1,0,1,1,163.8228551705777
0,1,1,1,1,1,0,1,0,0,1,163.82431534671028
0,1,1,0,1,1,1,1,0,0,1,163.82556881920482
0,1,1,1,1,1,0,0,0,0,1,163.8233960286033
0,1,1,1,1,1,1,1,0,1,1,163.8245445724612
0,1,1,1,1,1,1,1,0,0,0,163.82460002803364
0,1,0,1,0,1,1,1,1,0,1,163.82872407694836
1,1,1,1,1,0,1,1,0,0,1,163.82858754921196
0,1,1,1,0,1,1,1,1,0,0,163.82581631218457
0,1,1,1,0,1,1,1,0,0,1,163.82389978115404
1,1,1,1,1,1,1,1,0,0,1,163.82463188663797
0,0,1,0,1,1,1,1,0,0,1,163.82886346902387
0,1,1,0,1,1,1,1,0,1,1,163.82180951599057
1,1,1,1,1,1,1,1,0,1,1,163.82333888489123
0,1,1,1,1,1,1,0,0,0,0,163.82896426354108
0,1,1,1,1,1,1,0,1,1,1,163.82150011090724
0,1,1,1,1,1,1,1,1,0,1,163.8223517543072
0,1,1,1,1,1,1,0,0,0,1,163.82480936888663
0,1,1,1,0,1,1,1,0,0,0,163.82745649517054
0,0,1,1,0,1,1,1,0,0,1,163.8225545364391
0,1,1,1,0,1,1,1,0,1,1,163.82715591063277
1,1,1,0,1,1,1,1,0,0,1,163.82720878203008
0,1,1,1,1,0,1,1,0,1,1,163.82149741509292
1,1,1,1,1,1,1,1,0,0,0,163.8283741822887
0,1,1,1,0,0,1,1,0,0,1,163.82404791024902
0,1,0,1,1,1,0,1,0,0,1,163.82355063586635
0,1,1,1,0,1,1,0,0,0,1,163.82178506230565
0,0,1,1,1,1,1,1,0,1,1,163.82230061752458
0,1,1,1,1,1,1,0,1,0,1,163.82641146729463
0,1,1,1,1,1,0,1,0,0,0,163.8228788827313
1,1,1,1,0,0,1,1,0,0,1,163.82506663766958
1,0,1,1,1,1,1,1,0,0,1,163.8222692771105
1,1,0,1,0,1,1,1,1,0,1,163.82730910162834
1,1,1,1,1,1,0,1,0,0,1,163.82720537443507
0,1,0,1,1,1,1,1,0,0,0,163.82420492593783
1,1,0,1,1,1,1,0,0,0,1,163.82583706431674
0,0,1,1,1,1,0,1,0,0,1,163.82785952889964
1,1,1,1,1,1,1,1,1,0,1,163.8283724305637
0,1,0,1,1,1,0,1,0,1,1,163.82113071849486
0,0,1,1,1,1,1,1,1,0,1,163.82472483271022
0,1,1,1,1,1,1,0,0,1,1,163.8274341091835
0,1,1,1,0,1,0,1,0,0,1,163.8268397205126
0,1,0,1,1,1,1,1,1,0,1,163.82721502305432
0,0,0,1,1,1,1,1,0,0,1,163.82242677086157
1,1,1,1,1,0,1,1,0,0,0,163.82706590097732
0,1,1,0,1,1,1,0,0,0,1,163.82416273800067
0,1,1,1,1,1,1,1,0,1,0,163.82449260051334
0,0,1,1,1,1,1,1,0,0,0,163.82357252094783
0,1,0,1,1,0,1,1,0,0,1,163.82213711622944
1,1,1,1,0,1,1,1,1,0,1,163.82131939878863
0,1,1,1,1,1,1,1,1,1,1,163.82128768591107
1,1,1,1,1,1,1,0,0,0,1,163.82209114423347
0,1,0,0,1,1,1,1,0,0,1,163.82309455746926
0,0,1,1,1,0,1,1,0,0,1,163.82649120819414
0,1,1,1,0,1,1,1,1,0,1,163.82539526704966
0,1,0,1,1,1,1,0,0,0,0,163.82217776128263
