encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,1,0,0,2.348467,1
0,0,0,0,1,0,0,0,0,1,0,2.346,1
0,0,1,0,0,0,0,1,1,1,0,1.4139,1
0,0,0,0,1,0,0,1,0,0,1,2.113289,1
1,0,0,0,0,0,1,0,0,1,0,2.1528,1
0,1,0,0,0,1,0,0,0,0,0,2.49667,1
0,1,0,0,0,1,0,1,0,1,0,1.0278,0
0,0,0,0,1,0,0,0,1,1,1,1.0278,0
0,1,1,0,0,0,0,1,1,1,0,1.0278,1
0,0,0,0,1,0,0,1,0,0,0,1.0278,0
0,1,0,0,1,0,0,1,1,1,0,2.108325,1
0,0,0,0,1,0,0,0,0,0,1,1.48335,1
1,1,0,0,1,0,0,0,0,0,0,1.998133,1
0,1,0,0,1,0,0,0,1,0,1,1.762967,1
1,0,1,0,0,0,0,0,0,1,0,2.123167,1
0,1,0,1,0,0,0,1,0,0,0,2.385,1
0,0,0,0,0,1,0,0,0,0,0,1.990733,1
1,0,0,0,1,0,0,0,1,0,0,2.093533,1
1,0,0,0,1,0,0,0,1,0,1,1.99445,1
0,1,0,0,1,0,0,1,1,1,1,1.5417,1
1,0,1,0,0,0,0,0,1,0,0,1.5417,1
1,1,0,0,0,1,0,0,0,0,0,1.7333,1
0,0,0,0,0,1,0,0,1,0,0,1.7333,1
