encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,0,0,1,0,0,0,0,0,3.71
1,0,0,1,0,0,0,0,1,1,0,3.75
0,1,0,1,0,0,0,1,1,1,0,3.84
0,1,0,0,0,1,0,0,0,0,0,3.78
1,0,0,1,0,0,0,1,0,1,0,3.73
1,0,0,0,0,0,1,1,0,0,0,3.71
0,0,0,0,0,1,0,1,1,1,0,3.81
1,1,1,0,0,0,0,0,0,1,0,3.69
0,0,0,0,0,1,0,0,0,1,0,3.79
1,1,0,0,0,0,1,0,0,0,0,3.8
0,0,1,0,0,0,0,1,1,1,0,3.45
0,1,0,0,0,1,0,1,1,1,0,5.05
0,1,0,0,1,0,0,0,1,0,0,7.46
0,1,0,0,0,0,1,1,1,1,0,41.04
0,1,1,0,0,0,0,0,1,1,0,10.73
1,0,0,0,0,1,0,1,1,1,0,8.24
1,0,0,0,0,0,1,0,1,1,0,7.0
0,1,0,0,1,0,0,0,1,1,0,65.72
1,1,0,0,0,1,0,0,1,1,0,6.99
1,0,0,0,0,1,0,1,1,0,0,6.83
1,0,0,1,0,0,0,0,1,1,0,3.75
1,1,0,0,0,1,0,0,0,0,0,3.71
0,1,0,0,0,0,1,1,1,1,0,41.04
1,0,0,0,0,0,1,1,1,0,0,44.95
0,1,0,0,1,0,0,0,1,1,0,65.72
1,1,0,0,0,1,0,0,1,1,0,6.99
1,0,0,0,0,1,0,1,1,0,0,6.83
1,0,0,0,0,0,1,0,1,1,0,7.0
1,0,0,0,0,1,0,1,1,1,0,8.24
0,1,1,0,0,0,0,0,1,1,0,10.73
1,0,0,1,1,1,0,1,0,1,0,87.20716918466752
0,0,0,0,1,0,0,1,1,0,0,7.08
1,0,1,0,0,0,1,1,0,1,0,87.20489451313424
0,0,1,0,0,1,0,1,1,0,0,87.20516128913988
0,0,1,0,0,0,1,0,0,0,0,87.20459015355168
1,0,0,0,0,0,0,1,1,1,0,87.20262719445388
1,1,0,0,0,1,0,1,0,0,1,87.20791760370881
1,0,0,0,0,0,1,0,0,1,0,3.72
0,0,1,0,0,0,1,0,0,1,0,87.20730457198182
1,1,1,0,0,0,0,1,0,1,0,10.68
1,0,1,0,0,1,0,1,1,1,0,87.20823499097698
1,1,0,0,0,0,0,0,0,1,0,87.2015946715866
0,1,1,0,0,1,0,0,1,0,0,87.20533011012597
1,0,1,1,0,1,0,1,1,1,0,87.20593103700007
0,1,0,0,0,1,1,1,1,0,0,87.20200350815077
0,1,0,0,0,1,0,0,1,1,0,7.54
0,0,0,1,0,0,0,1,1,1,0,4.02
0,0,0,1,0,0,0,1,0,0,0,7.53
0,1,0,0,0,0,1,1,0,0,0,10.61
0,0,0,0,0,0,0,0,0,0,0,87.207812135624
