encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.528846,1
1,1,0,0,0,1,0,1,0,0,0,1.575,1
1,0,0,0,0,0,1,1,0,0,0,2.102273,1
0,0,0,0,1,0,0,0,0,0,0,1.541667,1
0,0,0,0,1,0,0,1,0,0,1,2.145833,1
0,0,0,0,0,1,0,1,1,1,0,0.5,0
0,0,0,0,1,0,0,1,1,1,1,0.5,0
0,0,0,0,1,0,0,1,0,0,0,0.5,0
1,0,0,0,1,0,0,1,1,0,0,0.5,1
1,0,0,0,0,1,0,0,0,0,0,0.5,1
1,1,0,0,1,0,0,0,0,1,0,1.5625,1
0,0,0,0,0,1,0,0,1,1,0,2.275,1
1,1,0,0,0,1,0,0,0,0,0,2.208333,1
0,0,0,0,1,0,0,0,1,0,0,2.0,1
0,1,0,0,1,0,0,0,0,0,0,2.225,1
1,0,1,0,0,0,0,0,0,1,0,1.875,1
1,0,0,0,0,0,1,0,1,0,0,1.625,1
0,1,0,0,0,1,0,0,0,0,0,2.0,1
0,0,0,0,0,1,0,0,0,0,0,2.25,1
1,0,0,1,0,0,0,1,0,1,0,1.375,1
0,0,0,0,0,1,0,0,0,1,0,1.0,1
0,0,0,0,1,0,0,0,1,0,1,1.375,1
0,0,0,0,1,0,0,0,0,0,1,1.875,1
