OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,2.5511,1
1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,2.5511,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5511,1
1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1.199967,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.199967,1
1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1.199967,1
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1.199967,1
1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1.199967,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1.199967,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.199967,1
1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1.5333,1
1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2.222217,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5333,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.5333,1
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1.911133,1
1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1.911133,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.911133,1
