encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.37556,1
0,1,1,0,0,0,0,1,0,0,0,2.171727,1
1,1,0,0,1,0,0,0,0,1,0,2.033325,1
1,0,0,0,1,0,0,0,1,0,0,2.518517,1
0,0,0,0,1,0,0,0,1,0,0,2.2278,1
0,0,0,0,1,0,0,0,0,0,0,1.240733,1
0,1,1,0,0,0,0,1,1,1,0,1.0,0
0,1,1,0,0,0,0,1,0,1,0,1.0,0
1,0,0,0,1,0,0,1,1,0,1,1.0,1
0,1,0,1,0,0,0,0,0,0,0,1.0,1
0,0,0,0,1,0,0,0,1,0,1,2.216675,1
0,0,0,0,1,0,0,0,0,1,0,2.409529,1
0,0,0,0,0,1,0,0,0,1,0,1.8852,1
0,0,0,0,1,0,0,0,0,0,1,1.8889,1
1,1,0,0,1,0,0,0,0,0,1,1.1111,1
0,1,0,0,0,1,0,0,0,0,0,2.5,1
1,1,0,0,0,1,0,0,0,0,0,2.22224,1
0,0,0,0,0,1,0,0,0,0,0,2.437033,1
0,1,0,0,1,0,0,0,0,0,0,2.23335,1
1,1,0,0,0,1,0,1,0,0,0,1.6556,1
1,0,0,0,1,0,0,0,1,0,1,2.114833,1
0,1,0,0,1,0,0,0,1,0,1,1.9222,1
