encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,0,1,0,0,3.74
1,0,0,0,1,0,0,0,1,0,0,3.74
0,1,0,0,0,1,0,0,0,0,0,3.78
1,1,0,1,0,0,0,0,0,0,0,3.83
1,1,0,1,0,0,0,0,0,0,0,3.83
0,1,0,0,1,0,0,1,1,1,1,3.87
0,1,0,0,1,0,0,1,1,1,1,3.87
0,0,0,0,0,1,0,1,0,1,0,3.88
0,0,0,0,0,1,0,1,0,1,0,3.88
1,1,0,0,1,0,0,0,1,0,1,3.92
0,1,0,0,0,1,0,1,0,1,0,5.05
0,1,0,0,0,1,0,1,0,1,0,5.05
1,1,0,0,1,0,0,1,1,0,0,6.8
1,1,0,0,1,0,0,1,1,0,0,6.8
1,1,0,0,1,0,0,0,1,1,1,6.88
1,1,0,1,0,0,0,1,1,1,0,6.89
0,0,0,0,1,0,0,1,0,1,1,6.98
1,1,0,0,0,1,0,0,1,1,0,6.99
1,1,0,0,0,1,0,0,1,1,0,6.99
1,1,0,0,0,1,0,0,1,1,0,6.99
